Year;Month;Day;Hour;Min;Sec;level(m);volume(m3);discharge(m3/s)
2019;6;19;21;40;0;2726.28621;717467;-0.596
2019;6;19;21;50;0;2726.29052;717805;-0.565
2019;6;19;22;0;0;2726.29467;718133;-0.546
2019;6;19;22;10;0;2726.29883;718458;-0.543
2019;6;19;22;20;0;2726.30267;718763;-0.508
2019;6;19;22;30;0;2726.30652;719061;-0.496
2019;6;19;22;40;0;2726.31006;719345;-0.474
2019;6;19;22;50;0;2726.31344;719614;-0.449
2019;6;19;23;0;0;2726.31667;719867;-0.422
2019;6;19;23;10;0;2726.31975;720114;-0.412
2019;6;19;23;20;0;2726.32252;720336;-0.370
2019;6;19;23;30;0;2726.32513;720538;-0.336
2019;6;19;23;40;0;2726.32744;720715;-0.295
2019;6;19;23;50;0;2726.32944;720883;-0.280
2019;6;20;0;0;0;2726.33098;721002;-0.199
2019;6;20;0;10;0;2726.33206;721093;-0.151
2019;6;20;0;20;0;2726.33267;721141;-0.081
2019;6;20;0;30;0;2726.33283;721153;-0.020
2019;6;20;0;40;0;2726.33236;721117;0.060
2019;6;20;0;50;0;2726.33159;721057;0.100
2019;6;20;1;0;0;2726.33036;720955;0.170
2019;6;20;1;10;0;2726.32867;720823;0.220
2019;6;20;1;20;0;2726.32667;720665;0.264
2019;6;20;1;30;0;2726.32436;720479;0.311
2019;6;20;1;40;0;2726.32175;720276;0.338
2019;6;20;1;50;0;2726.31898;720054;0.370
2019;6;20;2;0;0;2726.31606;719825;0.383
2019;6;20;2;10;0;2726.31313;719591;0.390
2019;6;20;2;20;0;2726.31021;719357;0.390
2019;6;20;2;30;0;2726.30729;719135;0.371
2019;6;20;2;40;0;2726.30452;718913;0.369
2019;6;20;2;50;0;2726.30175;718691;0.370
2019;6;20;3;0;0;2726.29883;718458;0.388
2019;6;20;3;10;0;2726.29606;718243;0.358
2019;6;20;3;20;0;2726.29329;718019;0.375
2019;6;20;3;30;0;2726.29036;717793;0.376
2019;6;20;3;40;0;2726.28759;717572;0.369
2019;6;20;3;50;0;2726.28483;717354;0.363
2019;6;20;4;0;0;2726.28190;717121;0.388
2019;6;20;4;10;0;2726.27883;716875;0.409
2019;6;20;4;20;0;2726.27559;716616;0.432
2019;6;20;4;30;0;2726.27221;716354;0.437
2019;6;20;4;40;0;2726.26867;716081;0.454
2019;6;20;4;50;0;2726.26498;715786;0.492
2019;6;20;5;0;0;2726.26129;715493;0.489
2019;6;20;5;10;0;2726.25759;715201;0.487
2019;6;20;5;20;0;2726.25359;714889;0.519
2019;6;20;5;30;0;2726.24959;714573;0.526
2019;6;20;5;40;0;2726.24544;714246;0.546
2019;6;20;5;50;0;2726.24113;713902;0.573
2019;6;20;6;0;0;2726.23683;713562;0.566
2019;6;20;6;10;0;2726.23252;713227;0.559
2019;6;20;6;20;0;2726.22821;712889;0.564
2019;6;20;6;30;0;2726.22406;712561;0.546
2019;6;20;6;40;0;2726.21990;712231;0.550
2019;6;20;6;50;0;2726.21575;711903;0.546
2019;6;20;7;0;0;2726.21175;711593;0.518
2019;6;20;7;10;0;2726.20790;711290;0.505
2019;6;20;7;20;0;2726.20421;710998;0.487
2019;6;20;7;30;0;2726.20083;710735;0.439
2019;6;20;7;40;0;2726.19759;710480;0.425
2019;6;20;7;50;0;2726.19467;710247;0.389
2019;6;20;8;0;0;2726.19175;710016;0.384
2019;6;20;8;10;0;2726.18883;709787;0.381
2019;6;20;8;20;0;2726.18590;709563;0.373
2019;6;20;8;30;0;2726.18298;709330;0.388
2019;6;20;8;40;0;2726.17975;709079;0.419
2019;6;20;8;50;0;2726.17652;708823;0.426
2019;6;20;9;0;0;2726.17313;708557;0.444
2019;6;20;9;10;0;2726.16959;708282;0.458
2019;6;20;9;20;0;2726.16575;707979;0.505
2019;6;20;9;30;0;2726.16175;707666;0.522
2019;6;20;9;40;0;2726.15759;707335;0.551
2019;6;20;9;50;0;2726.15329;706998;0.562
2019;6;20;10;0;0;2726.14883;706653;0.575
2019;6;20;10;10;0;2726.14452;706315;0.562
2019;6;20;10;20;0;2726.14036;705996;0.533
2019;6;20;10;30;0;2726.13636;705673;0.537
2019;6;20;10;40;0;2726.13267;705383;0.484
2019;6;20;10;50;0;2726.12944;705124;0.431
2019;6;20;11;0;0;2726.12652;704902;0.370
2019;6;20;11;10;0;2726.12406;704713;0.315
2019;6;20;11;20;0;2726.12175;704528;0.307
2019;6;20;11;30;0;2726.11975;704377;0.253
2019;6;20;11;40;0;2726.11790;704232;0.242
2019;6;20;11;50;0;2726.11621;704094;0.229
2019;6;20;12;0;0;2726.11467;703978;0.195
2019;6;20;12;10;0;2726.11344;703883;0.158
2019;6;20;12;20;0;2726.11236;703794;0.149
2019;6;20;12;30;0;2726.11144;703723;0.118
2019;6;20;12;40;0;2726.11083;703675;0.079
2019;6;20;12;50;0;2726.11036;703641;0.058
2019;6;20;13;0;0;2726.11006;703617;0.039
2019;6;20;13;10;0;2726.11006;703617;0.000
2019;6;20;13;20;0;2726.11036;703641;-0.039
2019;6;20;13;30;0;2726.11098;703687;-0.078
2019;6;20;13;40;0;2726.11206;703770;-0.138
2019;6;20;13;50;0;2726.11359;703894;-0.207
2019;6;20;14;0;0;2726.11559;704048;-0.256
2019;6;20;14;10;0;2726.11806;704243;-0.326
2019;6;20;14;20;0;2726.12098;704470;-0.378
2019;6;20;14;30;0;2726.12421;704725;-0.424
2019;6;20;14;40;0;2726.12790;705015;-0.483
2019;6;20;14;50;0;2726.13175;705313;-0.497
2019;6;20;15;0;0;2726.13590;705638;-0.542
2019;6;20;15;10;0;2726.14021;705981;-0.571
2019;6;20;15;20;0;2726.14452;706315;-0.557
2019;6;20;15;30;0;2726.14883;706653;-0.562
2019;6;20;15;40;0;2726.15344;707010;-0.595
2019;6;20;15;50;0;2726.15806;707371;-0.602
2019;6;20;16;0;0;2726.16283;707747;-0.628
2019;6;20;16;10;0;2726.16790;708144;-0.661
2019;6;20;16;20;0;2726.17313;708557;-0.688
2019;6;20;16;30;0;2726.17821;708954;-0.661
2019;6;20;16;40;0;2726.18344;709366;-0.687
2019;6;20;16;50;0;2726.18867;709775;-0.682
2019;6;20;17;0;0;2726.19406;710200;-0.708
2019;6;20;17;10;0;2726.19959;710632;-0.720
2019;6;20;17;20;0;2726.20544;711093;-0.767
2019;6;20;17;30;0;2726.21159;711581;-0.814
2019;6;20;17;40;0;2726.21790;712077;-0.827
2019;6;20;17;50;0;2726.22421;712573;-0.827
2019;6;20;18;0;0;2726.23067;713078;-0.842
2019;6;20;18;10;0;2726.23713;713586;-0.846
2019;6;20;18;20;0;2726.24344;714078;-0.820
2019;6;20;18;30;0;2726.24990;714597;-0.865
2019;6;20;18;40;0;2726.25652;715118;-0.868
2019;6;20;18;50;0;2726.26313;715642;-0.875
2019;6;20;19;0;0;2726.26975;716164;-0.869
2019;6;20;19;10;0;2726.27621;716676;-0.852
2019;6;20;19;20;0;2726.28236;717157;-0.802
2019;6;20;19;30;0;2726.28821;717619;-0.771
2019;6;20;19;40;0;2726.29375;718062;-0.738
2019;6;20;19;50;0;2726.29913;718482;-0.700
2019;6;20;20;0;0;2726.30436;718894;-0.686
2019;6;20;20;10;0;2726.30944;719298;-0.674
2019;6;20;20;20;0;2726.31436;719686;-0.647
2019;6;20;20;30;0;2726.31898;720054;-0.614
2019;6;20;20;40;0;2726.32329;720396;-0.569
2019;6;20;20;50;0;2726.32744;720715;-0.532
2019;6;20;21;0;0;2726.33129;721026;-0.518
2019;6;20;21;10;0;2726.33498;721320;-0.490
2019;6;20;21;20;0;2726.33867;721618;-0.496
2019;6;20;21;30;0;2726.34221;721899;-0.469
2019;6;20;21;40;0;2726.34559;722169;-0.450
2019;6;20;21;50;0;2726.34883;722423;-0.424
2019;6;20;22;0;0;2726.35175;722649;-0.376
2019;6;20;22;10;0;2726.35421;722849;-0.333
2019;6;20;22;20;0;2726.35621;723004;-0.258
2019;6;20;22;30;0;2726.35759;723119;-0.192
2019;6;20;22;40;0;2726.35852;723182;-0.106
2019;6;20;22;50;0;2726.35883;723212;-0.050
2019;6;20;23;0;0;2726.35867;723197;0.025
2019;6;20;23;10;0;2726.35806;723155;0.071
2019;6;20;23;20;0;2726.35698;723071;0.140
2019;6;20;23;30;0;2726.35544;722944;0.211
2019;6;20;23;40;0;2726.35359;722801;0.238
2019;6;20;23;50;0;2726.35144;722626;0.293
2019;6;21;0;0;0;2726.34898;722435;0.318
2019;6;21;0;10;0;2726.34636;722229;0.344
2019;6;21;0;20;0;2726.34375;722018;0.351
2019;6;21;0;30;0;2726.34113;721808;0.350
2019;6;21;0;40;0;2726.33852;721606;0.337
2019;6;21;0;50;0;2726.33606;721411;0.325
2019;6;21;1;0;0;2726.33375;721224;0.311
2019;6;21;1;10;0;2726.33129;721026;0.330
2019;6;21;1;20;0;2726.32883;720835;0.318
2019;6;21;1;30;0;2726.32636;720641;0.323
2019;6;21;1;40;0;2726.32390;720443;0.330
2019;6;21;1;50;0;2726.32129;720241;0.337
2019;6;21;2;0;0;2726.31867;720030;0.351
2019;6;21;2;10;0;2726.31606;719825;0.343
2019;6;21;2;20;0;2726.31329;719603;0.370
2019;6;21;2;30;0;2726.31036;719369;0.390
2019;6;21;2;40;0;2726.30729;719135;0.390
2019;6;21;2;50;0;2726.30421;718882;0.422
2019;6;21;3;0;0;2726.30098;718632;0.416
2019;6;21;3;10;0;2726.29759;718363;0.449
2019;6;21;3;20;0;2726.29421;718097;0.442
2019;6;21;3;30;0;2726.29083;717829;0.447
2019;6;21;3;40;0;2726.28729;717548;0.469
2019;6;21;3;50;0;2726.28359;717259;0.482
2019;6;21;4;0;0;2726.28006;716978;0.469
2019;6;21;4;10;0;2726.27636;716690;0.479
2019;6;21;4;20;0;2726.27267;716397;0.489
2019;6;21;4;30;0;2726.26913;716117;0.467
2019;6;21;4;40;0;2726.26559;715837;0.467
2019;6;21;4;50;0;2726.26206;715552;0.475
2019;6;21;5;0;0;2726.25867;715291;0.434
2019;6;21;5;10;0;2726.25529;715027;0.441
2019;6;21;5;20;0;2726.25190;714751;0.459
2019;6;21;5;30;0;2726.24852;714490;0.434
2019;6;21;5;40;0;2726.24513;714222;0.447
2019;6;21;5;50;0;2726.24175;713957;0.442
2019;6;21;6;0;0;2726.23836;713689;0.447
2019;6;21;6;10;0;2726.23483;713410;0.465
2019;6;21;6;20;0;2726.23129;713126;0.473
2019;6;21;6;30;0;2726.22759;712841;0.474
2019;6;21;6;40;0;2726.22375;712537;0.506
2019;6;21;6;50;0;2726.21990;712231;0.511
2019;6;21;7;0;0;2726.21606;711927;0.506
2019;6;21;7;10;0;2726.21206;711617;0.518
2019;6;21;7;20;0;2726.20806;711302;0.525
2019;6;21;7;30;0;2726.20406;710986;0.526
2019;6;21;7;40;0;2726.20006;710668;0.530
2019;6;21;7;50;0;2726.19606;710361;0.512
2019;6;21;8;0;0;2726.19206;710045;0.526
2019;6;21;8;10;0;2726.18806;709728;0.529
2019;6;21;8;20;0;2726.18390;709401;0.544
2019;6;21;8;30;0;2726.17975;709079;0.537
2019;6;21;8;40;0;2726.17544;708741;0.562
2019;6;21;8;50;0;2726.17113;708404;0.563
2019;6;21;9;0;0;2726.16667;708051;0.589
2019;6;21;9;10;0;2726.16221;707701;0.583
2019;6;21;9;20;0;2726.15759;707335;0.609
2019;6;21;9;30;0;2726.15298;706974;0.602
2019;6;21;9;40;0;2726.14836;706618;0.594
2019;6;21;9;50;0;2726.14375;706257;0.601
2019;6;21;10;0;0;2726.13913;705892;0.608
2019;6;21;10;10;0;2726.13452;705531;0.602
2019;6;21;10;20;0;2726.12990;705168;0.606
2019;6;21;10;30;0;2726.12529;704807;0.601
2019;6;21;10;40;0;2726.12067;704447;0.601
2019;6;21;10;50;0;2726.11606;704083;0.607
2019;6;21;11;0;0;2726.11144;703723;0.600
2019;6;21;11;10;0;2726.10698;703379;0.574
2019;6;21;11;20;0;2726.10252;703022;0.594
2019;6;21;11;30;0;2726.09821;702696;0.544
2019;6;21;11;40;0;2726.09406;702366;0.550
2019;6;21;11;50;0;2726.08990;702040;0.542
2019;6;21;12;0;0;2726.08575;701720;0.534
2019;6;21;12;10;0;2726.08159;701397;0.539
2019;6;21;12;20;0;2726.07744;701060;0.561
2019;6;21;12;30;0;2726.07313;700733;0.545
2019;6;21;12;40;0;2726.06898;700408;0.540
2019;6;21;12;50;0;2726.06467;700076;0.554
2019;6;21;13;0;0;2726.06052;699745;0.551
2019;6;21;13;10;0;2726.05636;699425;0.534
2019;6;21;13;20;0;2726.05221;699101;0.539
2019;6;21;13;30;0;2726.04806;698777;0.540
2019;6;21;13;40;0;2726.04406;698469;0.513
2019;6;21;13;50;0;2726.04006;698157;0.521
2019;6;21;14;0;0;2726.03621;697859;0.496
2019;6;21;14;10;0;2726.03267;697577;0.471
2019;6;21;14;20;0;2726.02929;697312;0.441
2019;6;21;14;30;0;2726.02606;697065;0.411
2019;6;21;14;40;0;2726.02313;696840;0.375
2019;6;21;14;50;0;2726.02036;696622;0.363
2019;6;21;15;0;0;2726.01775;696416;0.344
2019;6;21;15;10;0;2726.01529;696232;0.306
2019;6;21;15;20;0;2726.01298;696050;0.305
2019;6;21;15;30;0;2726.01083;695878;0.285
2019;6;21;15;40;0;2726.00898;695739;0.232
2019;6;21;15;50;0;2726.00744;695614;0.208
2019;6;21;16;0;0;2726.00621;695521;0.156
2019;6;21;16;10;0;2726.00544;695469;0.087
2019;6;21;16;20;0;2726.00498;695425;0.073
2019;6;21;16;30;0;2726.00498;695425;0.000
2019;6;21;16;40;0;2726.00544;695469;-0.073
2019;6;21;16;50;0;2726.00652;695544;-0.126
2019;6;21;17;0;0;2726.00806;695661;-0.195
2019;6;21;17;10;0;2726.01036;695843;-0.303
2019;6;21;17;20;0;2726.01313;696061;-0.363
2019;6;21;17;30;0;2726.01636;696311;-0.416
2019;6;21;17;40;0;2726.02006;696599;-0.480
2019;6;21;17;50;0;2726.02406;696910;-0.519
2019;6;21;18;0;0;2726.02806;697218;-0.513
2019;6;21;18;10;0;2726.03206;697530;-0.519
2019;6;21;18;20;0;2726.03606;697844;-0.524
2019;6;21;18;30;0;2726.03990;698145;-0.501
2019;6;21;18;40;0;2726.04359;698434;-0.482
2019;6;21;18;50;0;2726.04729;698719;-0.474
2019;6;21;19;0;0;2726.05083;698995;-0.461
2019;6;21;19;10;0;2726.05436;699265;-0.450
2019;6;21;19;20;0;2726.05775;699534;-0.448
2019;6;21;19;30;0;2726.06129;699811;-0.463
2019;6;21;19;40;0;2726.06483;700088;-0.461
2019;6;21;19;50;0;2726.06852;700373;-0.476
2019;6;21;20;0;0;2726.07221;700662;-0.481
2019;6;21;20;10;0;2726.07621;700974;-0.521
2019;6;21;20;20;0;2726.08052;701306;-0.554
2019;6;21;20;30;0;2726.08498;701654;-0.579
2019;6;21;20;40;0;2726.08975;702028;-0.624
2019;6;21;20;50;0;2726.09498;702436;-0.679
2019;6;21;21;0;0;2726.10052;702870;-0.723
2019;6;21;21;10;0;2726.10636;703324;-0.756
2019;6;21;21;20;0;2726.11267;703825;-0.835
2019;6;21;21;30;0;2726.11929;704345;-0.867
2019;6;21;21;40;0;2726.12606;704866;-0.869
2019;6;21;21;50;0;2726.13313;705418;-0.920
2019;6;21;22;0;0;2726.14036;705996;-0.963
2019;6;21;22;10;0;2726.14790;706583;-0.979
2019;6;21;22;20;0;2726.15575;707194;-1.019
2019;6;21;22;30;0;2726.16406;707842;-1.080
2019;6;21;22;40;0;2726.17283;708534;-1.152
2019;6;21;22;50;0;2726.18206;709259;-1.210
2019;6;21;23;0;0;2726.19159;710001;-1.236
2019;6;21;23;10;0;2726.20144;710783;-1.302
2019;6;21;23;20;0;2726.21144;711569;-1.311
2019;6;21;23;30;0;2726.22144;712356;-1.312
2019;6;21;23;40;0;2726.23159;713157;-1.335
2019;6;21;23;50;0;2726.24190;713969;-1.352
2019;6;22;0;0;0;2726.25252;714806;-1.396
2019;6;22;0;10;0;2726.26344;715666;-1.433
2019;6;22;0;20;0;2726.27467;716551;-1.475
2019;6;22;0;30;0;2726.28606;717452;-1.501
2019;6;22;0;40;0;2726.29744;718351;-1.498
2019;6;22;0;50;0;2726.30867;719239;-1.480
2019;6;22;1;0;0;2726.31975;720114;-1.460
2019;6;22;1;10;0;2726.33067;720979;-1.440
2019;6;22;1;20;0;2726.34144;721832;-1.422
2019;6;22;1;30;0;2726.35221;722685;-1.422
2019;6;22;1;40;0;2726.36298;723548;-1.438
2019;6;22;1;50;0;2726.37375;724403;-1.425
2019;6;22;2;0;0;2726.38452;725258;-1.425
2019;6;22;2;10;0;2726.39513;726102;-1.407
2019;6;22;2;20;0;2726.40559;726935;-1.389
2019;6;22;2;30;0;2726.41590;727756;-1.368
2019;6;22;2;40;0;2726.42590;728554;-1.330
2019;6;22;2;50;0;2726.43559;729329;-1.292
2019;6;22;3;0;0;2726.44513;730084;-1.259
2019;6;22;3;10;0;2726.45436;730824;-1.233
2019;6;22;3;20;0;2726.46329;731544;-1.200
2019;6;22;3;30;0;2726.47206;732241;-1.161
2019;6;22;3;40;0;2726.48067;732927;-1.143
2019;6;22;3;50;0;2726.48898;733596;-1.115
2019;6;22;4;0;0;2726.49713;734245;-1.082
2019;6;22;4;10;0;2726.50498;734876;-1.052
2019;6;22;4;20;0;2726.51252;735484;-1.013
2019;6;22;4;30;0;2726.51959;736052;-0.946
2019;6;22;4;40;0;2726.52636;736599;-0.912
2019;6;22;4;50;0;2726.53298;737120;-0.868
2019;6;22;5;0;0;2726.53944;737638;-0.864
2019;6;22;5;10;0;2726.54575;738146;-0.845
2019;6;22;5;20;0;2726.55206;738656;-0.850
2019;6;22;5;30;0;2726.55836;739163;-0.845
2019;6;22;5;40;0;2726.56436;739642;-0.798
2019;6;22;5;50;0;2726.57006;740101;-0.765
2019;6;22;6;0;0;2726.57559;740551;-0.750
2019;6;22;6;10;0;2726.58083;740967;-0.693
2019;6;22;6;20;0;2726.58575;741370;-0.671
2019;6;22;6;30;0;2726.59052;741748;-0.631
2019;6;22;6;40;0;2726.59529;742131;-0.638
2019;6;22;6;50;0;2726.59975;742494;-0.604
2019;6;22;7;0;0;2726.60390;742829;-0.558
2019;6;22;7;10;0;2726.60790;743152;-0.538
2019;6;22;7;20;0;2726.61159;743446;-0.491
2019;6;22;7;30;0;2726.61498;743721;-0.458
2019;6;22;7;40;0;2726.61806;743971;-0.417
2019;6;22;7;50;0;2726.62098;744205;-0.390
2019;6;22;8;0;0;2726.62359;744418;-0.356
2019;6;22;8;10;0;2726.62590;744601;-0.304
2019;6;22;8;20;0;2726.62790;744766;-0.275
2019;6;22;8;30;0;2726.62975;744909;-0.238
2019;6;22;8;40;0;2726.63129;745037;-0.214
2019;6;22;8;50;0;2726.63252;745134;-0.161
2019;6;22;9;0;0;2726.63359;745226;-0.155
2019;6;22;9;10;0;2726.63452;745299;-0.122
2019;6;22;9;20;0;2726.63513;745348;-0.081
2019;6;22;9;30;0;2726.63559;745384;-0.061
2019;6;22;9;40;0;2726.63590;745409;-0.041
2019;6;22;9;50;0;2726.63606;745421;-0.020
2019;6;22;10;0;0;2726.63606;745421;0.000
2019;6;22;10;10;0;2726.63606;745421;0.000
2019;6;22;10;20;0;2726.63606;745421;0.000
2019;6;22;10;30;0;2726.63606;745421;0.000
2019;6;22;10;40;0;2726.63606;745421;0.000
2019;6;22;10;50;0;2726.63606;745421;0.000
2019;6;22;11;0;0;2726.63606;745421;0.000
2019;6;22;11;10;0;2726.63606;745421;0.000
2019;6;22;11;20;0;2726.63606;745421;0.000
2019;6;22;11;30;0;2726.63606;745421;0.000
2019;6;22;11;40;0;2726.63606;745421;0.000
2019;6;22;11;50;0;2726.63606;745421;0.000
2019;6;22;12;0;0;2726.63606;745421;0.000
2019;6;22;12;10;0;2726.63606;745421;0.000
2019;6;22;12;20;0;2726.63606;745421;0.000
2019;6;22;12;30;0;2726.63606;745421;0.000
2019;6;22;12;40;0;2726.63590;745409;0.020
2019;6;22;12;50;0;2726.63559;745384;0.041
2019;6;22;13;0;0;2726.63513;745348;0.061
2019;6;22;13;10;0;2726.63452;745299;0.081
2019;6;22;13;20;0;2726.63375;745239;0.101
2019;6;22;13;30;0;2726.63298;745170;0.114
2019;6;22;13;40;0;2726.63221;745109;0.101
2019;6;22;13;50;0;2726.63144;745049;0.100
2019;6;22;14;0;0;2726.63067;744989;0.100
2019;6;22;14;10;0;2726.62990;744924;0.109
2019;6;22;14;20;0;2726.62913;744863;0.101
2019;6;22;14;30;0;2726.62836;744802;0.101
2019;6;22;14;40;0;2726.62759;744741;0.101
2019;6;22;14;50;0;2726.62713;744698;0.072
2019;6;22;15;0;0;2726.62698;744686;0.020
2019;6;22;15;10;0;2726.62713;744698;-0.020
2019;6;22;15;20;0;2726.62759;744741;-0.072
2019;6;22;15;30;0;2726.62836;744802;-0.101
2019;6;22;15;40;0;2726.62913;744863;-0.101
2019;6;22;15;50;0;2726.62990;744924;-0.101
2019;6;22;16;0;0;2726.63083;745001;-0.129
2019;6;22;16;10;0;2726.63190;745085;-0.140
2019;6;22;16;20;0;2726.63313;745182;-0.162
2019;6;22;16;30;0;2726.63452;745299;-0.195
2019;6;22;16;40;0;2726.63606;745421;-0.203
2019;6;22;16;50;0;2726.63759;745551;-0.216
2019;6;22;17;0;0;2726.63913;745671;-0.200
2019;6;22;17;10;0;2726.64067;745797;-0.210
2019;6;22;17;20;0;2726.64221;745918;-0.203
2019;6;22;17;30;0;2726.64375;746048;-0.216
2019;6;22;17;40;0;2726.64544;746181;-0.223
2019;6;22;17;50;0;2726.64729;746326;-0.241
2019;6;22;18;0;0;2726.64929;746492;-0.277
2019;6;22;18;10;0;2726.65144;746673;-0.302
2019;6;22;18;20;0;2726.65375;746849;-0.293
2019;6;22;18;30;0;2726.65606;747039;-0.317
2019;6;22;18;40;0;2726.65852;747241;-0.337
2019;6;22;18;50;0;2726.66113;747452;-0.352
2019;6;22;19;0;0;2726.66390;747670;-0.363
2019;6;22;19;10;0;2726.66667;747897;-0.378
2019;6;22;19;20;0;2726.66959;748136;-0.400
2019;6;22;19;30;0;2726.67252;748371;-0.390
2019;6;22;19;40;0;2726.67544;748610;-0.400
2019;6;22;19;50;0;2726.67821;748829;-0.365
2019;6;22;20;0;0;2726.68098;749056;-0.378
2019;6;22;20;10;0;2726.68359;749267;-0.351
2019;6;22;20;20;0;2726.68590;749458;-0.319
2019;6;22;20;30;0;2726.68790;749616;-0.263
2019;6;22;20;40;0;2726.68975;749769;-0.256
2019;6;22;20;50;0;2726.69129;749892;-0.204
2019;6;22;21;0;0;2726.69252;749994;-0.169
2019;6;22;21;10;0;2726.69359;750079;-0.142
2019;6;22;21;20;0;2726.69452;750152;-0.122
2019;6;22;21;30;0;2726.69513;750200;-0.081
2019;6;22;21;40;0;2726.69559;750245;-0.076
2019;6;22;21;50;0;2726.69590;750270;-0.041
2019;6;22;22;0;0;2726.69606;750282;-0.020
2019;6;22;22;10;0;2726.69606;750282;0.000
2019;6;22;22;20;0;2726.69606;750282;0.000
2019;6;22;22;30;0;2726.69606;750282;0.000
2019;6;22;22;40;0;2726.69606;750282;0.000
2019;6;22;22;50;0;2726.69590;750270;0.020
2019;6;22;23;0;0;2726.69559;750245;0.041
