Year;Month;Day;Hour;Min;Sec;level(m);volume(m3);discharge(m3/s)
2012;6;29;14;50;0;2747.68428;1182946;-0.649
2012;6;29;15;0;0;2747.68736;1183346;-0.667
2012;6;29;15;10;0;2747.69049;1183752;-0.676
2012;6;29;15;20;0;2747.69375;1184168;-0.694
2012;6;29;15;30;0;2747.69707;1184598;-0.716
2012;6;29;15;40;0;2747.70030;1185006;-0.681
2012;6;29;15;50;0;2747.70350;1185430;-0.706
2012;6;29;16;0;0;2747.70648;1185808;-0.630
2012;6;29;16;10;0;2747.70925;1186171;-0.606
2012;6;29;16;20;0;2747.71203;1186535;-0.607
2012;6;29;16;30;0;2747.71485;1186899;-0.607
2012;6;29;16;40;0;2747.71776;1187283;-0.639
2012;6;29;16;50;0;2747.72087;1187688;-0.677
2012;6;29;17;0;0;2747.72404;1188097;-0.681
2012;6;29;17;10;0;2747.72705;1188478;-0.635
2012;6;29;17;20;0;2747.72977;1188835;-0.596
2012;6;29;17;30;0;2747.73238;1189179;-0.572
2012;6;29;17;40;0;2747.73498;1189515;-0.561
2012;6;29;17;50;0;2747.73777;1189881;-0.610
2012;6;29;18;0;0;2747.74085;1190271;-0.650
2012;6;29;18;10;0;2747.74426;1190728;-0.762
2012;6;29;18;20;0;2747.74790;1191197;-0.781
2012;6;29;18;30;0;2747.75162;1191668;-0.786
2012;6;29;18;40;0;2747.75533;1192165;-0.827
2012;6;29;18;50;0;2747.75904;1192641;-0.793
2012;6;29;19;0;0;2747.76271;1193118;-0.796
2012;6;29;19;10;0;2747.76622;1193569;-0.752
2012;6;29;19;20;0;2747.76973;1194027;-0.763
2012;6;29;19;30;0;2747.77345;1194511;-0.807
2012;6;29;19;40;0;2747.77729;1195004;-0.821
2012;6;29;19;50;0;2747.78125;1195519;-0.859
2012;6;29;20;0;0;2747.78536;1196053;-0.889
2012;6;29;20;10;0;2747.78950;1196584;-0.885
2012;6;29;20;20;0;2747.79348;1197113;-0.882
2012;6;29;20;30;0;2747.79730;1197604;-0.820
2012;6;29;20;40;0;2747.80092;1198076;-0.787
2012;6;29;20;50;0;2747.80432;1198510;-0.723
2012;6;29;21;0;0;2747.80749;1198947;-0.728
2012;6;29;21;10;0;2747.81049;1199318;-0.619
2012;6;29;21;20;0;2747.81355;1199721;-0.671
2012;6;29;21;30;0;2747.81671;1200133;-0.686
2012;6;29;21;40;0;2747.81987;1200548;-0.692
2012;6;29;21;50;0;2747.82297;1200957;-0.681
2012;6;29;22;0;0;2747.82597;1201354;-0.662
2012;6;29;22;10;0;2747.82881;1201723;-0.614
2012;6;29;22;20;0;2747.83155;1202086;-0.606
2012;6;29;22;30;0;2747.83444;1202455;-0.615
2012;6;29;22;40;0;2747.83753;1202851;-0.659
2012;6;29;22;50;0;2747.84081;1203288;-0.728
2012;6;29;23;0;0;2747.84413;1203726;-0.730
2012;6;29;23;10;0;2747.84740;1204141;-0.692
2012;6;29;23;20;0;2747.85057;1204568;-0.712
2012;6;29;23;30;0;2747.85347;1204951;-0.639
2012;6;29;23;40;0;2747.85620;1205300;-0.581
2012;6;29;23;50;0;2747.85891;1205660;-0.599
2012;6;30;0;0;0;2747.86162;1206012;-0.588
2012;6;30;0;10;0;2747.86434;1206373;-0.601
2012;6;30;0;20;0;2747.86711;1206740;-0.612
2012;6;30;0;30;0;2747.86979;1207087;-0.579
2012;6;30;0;40;0;2747.87218;1207393;-0.510
2012;6;30;0;50;0;2747.87425;1207670;-0.462
2012;6;30;1;0;0;2747.87606;1207903;-0.387
2012;6;30;1;10;0;2747.87786;1208145;-0.405
2012;6;30;1;20;0;2747.87980;1208389;-0.406
2012;6;30;1;30;0;2747.88202;1208684;-0.491
2012;6;30;1;40;0;2747.88455;1209018;-0.557
2012;6;30;1;50;0;2747.88721;1209359;-0.567
2012;6;30;2;0;0;2747.88979;1209697;-0.564
2012;6;30;2;10;0;2747.89219;1210015;-0.530
2012;6;30;2;20;0;2747.89434;1210302;-0.479
2012;6;30;2;30;0;2747.89626;1210547;-0.408
2012;6;30;2;40;0;2747.89809;1210793;-0.410
2012;6;30;2;50;0;2747.89996;1211033;-0.399
2012;6;30;3;0;0;2747.90187;1211286;-0.422
2012;6;30;3;10;0;2747.90381;1211535;-0.414
2012;6;30;3;20;0;2747.90589;1211816;-0.469
2012;6;30;3;30;0;2747.90807;1212097;-0.469
2012;6;30;3;40;0;2747.91023;1212388;-0.485
2012;6;30;3;50;0;2747.91236;1212669;-0.467
2012;6;30;4;0;0;2747.91444;1212937;-0.447
2012;6;30;4;10;0;2747.91637;1213198;-0.435
2012;6;30;4;20;0;2747.91836;1213455;-0.428
2012;6;30;4;30;0;2747.92058;1213744;-0.481
2012;6;30;4;40;0;2747.92295;1214065;-0.537
2012;6;30;4;50;0;2747.92545;1214401;-0.559
2012;6;30;5;0;0;2747.92800;1214730;-0.549
2012;6;30;5;10;0;2747.93065;1215083;-0.588
2012;6;30;5;20;0;2747.93337;1215440;-0.596
2012;6;30;5;30;0;2747.93603;1215796;-0.592
2012;6;30;5;40;0;2747.93881;1216154;-0.596
2012;6;30;5;50;0;2747.94173;1216538;-0.640
2012;6;30;6;0;0;2747.94455;1216913;-0.625
2012;6;30;6;10;0;2747.94718;1217265;-0.587
2012;6;30;6;20;0;2747.94989;1217613;-0.580
2012;6;30;6;30;0;2747.95252;1217954;-0.568
2012;6;30;6;40;0;2747.95507;1218301;-0.578
2012;6;30;6;50;0;2747.95763;1218643;-0.571
2012;6;30;7;0;0;2747.96023;1218978;-0.558
2012;6;30;7;10;0;2747.96295;1219343;-0.609
2012;6;30;7;20;0;2747.96581;1219715;-0.620
2012;6;30;7;30;0;2747.96871;1220101;-0.643
2012;6;30;7;40;0;2747.97154;1220481;-0.632
2012;6;30;7;50;0;2747.97418;1220827;-0.578
2012;6;30;8;0;0;2747.97651;1221126;-0.498
2012;6;30;8;10;0;2747.97867;1221417;-0.485
2012;6;30;8;20;0;2747.98098;1221716;-0.498
2012;6;30;8;30;0;2747.98348;1222037;-0.534
2012;6;30;8;40;0;2747.98614;1222399;-0.604
2012;6;30;8;50;0;2747.98885;1222761;-0.603
2012;6;30;9;0;0;2747.99155;1223123;-0.603
2012;6;30;9;10;0;2747.99417;1223468;-0.576
2012;6;30;9;20;0;2747.99667;1223788;-0.533
2012;6;30;9;30;0;2747.99905;1224108;-0.535
2012;6;30;9;40;0;2748.00145;1224419;-0.517
2012;6;30;9;50;0;2748.00384;1224743;-0.540
2012;6;30;10;0;0;2748.00607;1225038;-0.493
2012;6;30;10;10;0;2748.00822;1225318;-0.465
2012;6;30;10;20;0;2748.01057;1225637;-0.533
2012;6;30;10;30;0;2748.01303;1225968;-0.551
2012;6;30;10;40;0;2748.01548;1226306;-0.564
2012;6;30;10;50;0;2748.01795;1226614;-0.512
2012;6;30;11;0;0;2748.02044;1226950;-0.561
2012;6;30;11;10;0;2748.02283;1227274;-0.540
2012;6;30;11;20;0;2748.02528;1227592;-0.530
2012;6;30;11;30;0;2748.02789;1227938;-0.577
2012;6;30;11;40;0;2748.03068;1228314;-0.625
2012;6;30;11;50;0;2748.03356;1228701;-0.646
2012;6;30;12;0;0;2748.03651;1229090;-0.648
2012;6;30;12;10;0;2748.03945;1229473;-0.638
2012;6;30;12;20;0;2748.04244;1229875;-0.669
2012;6;30;12;30;0;2748.04541;1230257;-0.637
2012;6;30;12;40;0;2748.04824;1230647;-0.651
2012;6;30;12;50;0;2748.05098;1231017;-0.617
2012;6;30;13;0;0;2748.05380;1231382;-0.608
2012;6;30;13;10;0;2748.05657;1231744;-0.603
2012;6;30;13;20;0;2748.05941;1232131;-0.645
2012;6;30;13;30;0;2748.06234;1232525;-0.656
2012;6;30;13;40;0;2748.06522;1232912;-0.645
2012;6;30;13;50;0;2748.06781;1233255;-0.572
2012;6;30;14;0;0;2748.07027;1233575;-0.534
2012;6;30;14;10;0;2748.07269;1233902;-0.545
2012;6;30;14;20;0;2748.07550;1234280;-0.630
2012;6;30;14;30;0;2748.07870;1234702;-0.703
2012;6;30;14;40;0;2748.08216;1235165;-0.771
2012;6;30;14;50;0;2748.08569;1235637;-0.787
2012;6;30;15;0;0;2748.08916;1236095;-0.762
2012;6;30;15;10;0;2748.09215;1236495;-0.668
2012;6;30;15;20;0;2748.09499;1236865;-0.616
2012;6;30;15;30;0;2748.09787;1237251;-0.644
2012;6;30;15;40;0;2748.10078;1237637;-0.643
2012;6;30;15;50;0;2748.10370;1238033;-0.661
2012;6;30;16;0;0;2748.10699;1238477;-0.739
2012;6;30;16;10;0;2748.11032;1238920;-0.739
2012;6;30;16;20;0;2748.11355;1239357;-0.728
2012;6;30;16;30;0;2748.11660;1239769;-0.688
2012;6;30;16;40;0;2748.11950;1240168;-0.664
2012;6;30;16;50;0;2748.12214;1240501;-0.555
2012;6;30;17;0;0;2748.12479;1240861;-0.600
2012;6;30;17;10;0;2748.12782;1241271;-0.683
2012;6;30;17;20;0;2748.13135;1241740;-0.782
2012;6;30;17;30;0;2748.13511;1242246;-0.843
2012;6;30;17;40;0;2748.13896;1242763;-0.861
2012;6;30;17;50;0;2748.14272;1243263;-0.834
2012;6;30;18;0;0;2748.14624;1243737;-0.791
2012;6;30;18;10;0;2748.14946;1244172;-0.725
2012;6;30;18;20;0;2748.15258;1244588;-0.693
2012;6;30;18;30;0;2748.15582;1245024;-0.728
2012;6;30;18;40;0;2748.15901;1245456;-0.719
2012;6;30;18;50;0;2748.16207;1245863;-0.679
2012;6;30;19;0;0;2748.16517;1246282;-0.698
2012;6;30;19;10;0;2748.16840;1246705;-0.705
2012;6;30;19;20;0;2748.17148;1247141;-0.726
2012;6;30;19;30;0;2748.17457;1247546;-0.675
2012;6;30;19;40;0;2748.17780;1247969;-0.704
2012;6;30;19;50;0;2748.18119;1248426;-0.763
2012;6;30;20;0;0;2748.18477;1248902;-0.792
2012;6;30;20;10;0;2748.18863;1249421;-0.865
2012;6;30;20;20;0;2748.19272;1249977;-0.927
2012;6;30;20;30;0;2748.19698;1250548;-0.952
2012;6;30;20;40;0;2748.20126;1251122;-0.958
2012;6;30;20;50;0;2748.20544;1251681;-0.931
2012;6;30;21;0;0;2748.20955;1252238;-0.927
2012;6;30;21;10;0;2748.21357;1252789;-0.918
2012;6;30;21;20;0;2748.21761;1253334;-0.909
2012;6;30;21;30;0;2748.22159;1253873;-0.898
2012;6;30;21;40;0;2748.22554;1254402;-0.882
2012;6;30;21;50;0;2748.22942;1254928;-0.875
2012;6;30;22;0;0;2748.23314;1255432;-0.841
2012;6;30;22;10;0;2748.23650;1255882;-0.751
2012;6;30;22;20;0;2748.23971;1256320;-0.730
2012;6;30;22;30;0;2748.24283;1256745;-0.708
2012;6;30;22;40;0;2748.24592;1257160;-0.691
2012;6;30;22;50;0;2748.24909;1257592;-0.719
2012;6;30;23;0;0;2748.25246;1258048;-0.761
2012;6;30;23;10;0;2748.25588;1258509;-0.767
2012;6;30;23;20;0;2748.25927;1258968;-0.766
2012;6;30;23;30;0;2748.26234;1259375;-0.677
2012;6;30;23;40;0;2748.26514;1259765;-0.650
2012;6;30;23;50;0;2748.26763;1260092;-0.546
2012;7;1;0;0;0;2748.26982;1260396;-0.507
2012;7;1;0;10;0;2748.27195;1260677;-0.468
2012;7;1;0;20;0;2748.27435;1261007;-0.550
2012;7;1;0;30;0;2748.27689;1261349;-0.571
2012;7;1;0;40;0;2748.27952;1261696;-0.578
2012;7;1;0;50;0;2748.28219;1262062;-0.610
2012;7;1;1;0;0;2748.28480;1262420;-0.597
2012;7;1;1;10;0;2748.28734;1262762;-0.569
2012;7;1;1;20;0;2748.29001;1263127;-0.609
2012;7;1;1;30;0;2748.29288;1263507;-0.633
2012;7;1;1;40;0;2748.29598;1263932;-0.708
2012;7;1;1;50;0;2748.29921;1264362;-0.717
2012;7;1;2;0;0;2748.30245;1264807;-0.741
2012;7;1;2;10;0;2748.30563;1265243;-0.728
2012;7;1;2;20;0;2748.30855;1265639;-0.660
2012;7;1;2;30;0;2748.31114;1265999;-0.599
2012;7;1;2;40;0;2748.31369;1266338;-0.565
2012;7;1;2;50;0;2748.31624;1266691;-0.588
2012;7;1;3;0;0;2748.31884;1267044;-0.589
2012;7;1;3;10;0;2748.32157;1267422;-0.630
2012;7;1;3;20;0;2748.32449;1267811;-0.648
2012;7;1;3;30;0;2748.32727;1268194;-0.639
2012;7;1;3;40;0;2748.32990;1268551;-0.595
2012;7;1;3;50;0;2748.33240;1268897;-0.578
2012;7;1;4;0;0;2748.33496;1269240;-0.570
2012;7;1;4;10;0;2748.33753;1269582;-0.571
2012;7;1;4;20;0;2748.34022;1269959;-0.628
2012;7;1;4;30;0;2748.34321;1270371;-0.686
2012;7;1;4;40;0;2748.34643;1270814;-0.737
2012;7;1;4;50;0;2748.34949;1271228;-0.691
2012;7;1;5;0;0;2748.35236;1271611;-0.638
2012;7;1;5;10;0;2748.35506;1271984;-0.621
2012;7;1;5;20;0;2748.35751;1272323;-0.564
2012;7;1;5;30;0;2748.35964;1272615;-0.487
2012;7;1;5;40;0;2748.36184;1272908;-0.490
2012;7;1;5;50;0;2748.36432;1273252;-0.572
2012;7;1;6;0;0;2748.36701;1273623;-0.620
2012;7;1;6;10;0;2748.36964;1273981;-0.595
2012;7;1;6;20;0;2748.37241;1274350;-0.615
2012;7;1;6;30;0;2748.37519;1274733;-0.639
2012;7;1;6;40;0;2748.37781;1275096;-0.605
2012;7;1;6;50;0;2748.38049;1275472;-0.627
2012;7;1;7;0;0;2748.38337;1275843;-0.618
2012;7;1;7;10;0;2748.38647;1276270;-0.712
2012;7;1;7;20;0;2748.38994;1276747;-0.795
2012;7;1;7;30;0;2748.39372;1277269;-0.871
2012;7;1;7;40;0;2748.39761;1277800;-0.885
2012;7;1;7;50;0;2748.40143;1278330;-0.883
2012;7;1;8;0;0;2748.40491;1278799;-0.782
2012;7;1;8;10;0;2748.40793;1279204;-0.675
2012;7;1;8;20;0;2748.41068;1279581;-0.628
2012;7;1;8;30;0;2748.41335;1279954;-0.622
2012;7;1;8;40;0;2748.41607;1280333;-0.632
2012;7;1;8;50;0;2748.41888;1280725;-0.652
2012;7;1;9;0;0;2748.42177;1281120;-0.659
2012;7;1;9;10;0;2748.42479;1281540;-0.700
2012;7;1;9;20;0;2748.42777;1281939;-0.666
2012;7;1;9;30;0;2748.43053;1282325;-0.643
2012;7;1;9;40;0;2748.43321;1282692;-0.611
2012;7;1;9;50;0;2748.43587;1283061;-0.616
2012;7;1;10;0;0;2748.43842;1283406;-0.574
2012;7;1;10;10;0;2748.44092;1283755;-0.583
2012;7;1;10;20;0;2748.44355;1284115;-0.600
2012;7;1;10;30;0;2748.44631;1284499;-0.641
2012;7;1;10;40;0;2748.44907;1284870;-0.618
2012;7;1;10;50;0;2748.45262;1285351;-0.801
2012;7;1;11;0;0;2748.45692;1285960;-1.014
2012;7;1;11;10;0;2748.46182;1286632;-1.120
2012;7;1;11;20;0;2748.46719;1287374;-1.237
2012;7;1;11;30;0;2748.47312;1288191;-1.361
2012;7;1;11;40;0;2748.47874;1288960;-1.281
2012;7;1;11;50;0;2748.48415;1289710;-1.250
2012;7;1;12;0;0;2748.48963;1290458;-1.248
2012;7;1;14;10;0;2748.49542;1291256;-1.330
2012;7;1;14;20;0;2748.50158;1292099;-1.405
2012;7;1;14;30;0;2748.50814;1293010;-1.519
2012;7;1;14;40;0;2748.51505;1293979;-1.614
2012;7;1;14;50;0;2748.52207;1294947;-1.613
2012;7;1;15;0;0;2748.52831;1295815;-1.447
2012;7;1;15;10;0;2748.53384;1296591;-1.294
2012;7;1;15;20;0;2748.53873;1297261;-1.117
2012;7;1;15;30;0;2748.54300;1297854;-0.988
2012;7;1;15;40;0;2748.54660;1298363;-0.848
2012;7;1;15;50;0;2748.55052;1298909;-0.910
2012;7;1;16;0;0;2748.55455;1299469;-0.934
2012;7;1;16;10;0;2748.55833;1299988;-0.866
2012;7;1;16;20;0;2748.56195;1300493;-0.842
2012;7;1;16;30;0;2748.56559;1301000;-0.844
2012;7;1;16;40;0;2748.56899;1301468;-0.780
2012;7;1;16;50;0;2748.57275;1301992;-0.873
2012;7;1;17;0;0;2748.57719;1302607;-1.026
2012;7;1;17;10;0;2748.58223;1303311;-1.173
2012;7;1;17;20;0;2748.58773;1304065;-1.257
2012;7;1;17;30;0;2748.59363;1304892;-1.379
2012;7;1;17;40;0;2748.59948;1305706;-1.356
2012;7;1;17;50;0;2748.60536;1306524;-1.364
2012;7;1;18;0;0;2748.61117;1307341;-1.361
2012;7;1;20;10;0;2748.61710;1308179;-1.398
2012;7;1;20;20;0;2748.62331;1309050;-1.451
2012;7;1;20;30;0;2748.62961;1309917;-1.445
2012;7;1;20;40;0;2748.63571;1310783;-1.443
2012;7;1;20;50;0;2748.64169;1311621;-1.397
2012;7;1;21;0;0;2748.64698;1312359;-1.231
2012;7;1;21;10;0;2748.65150;1313013;-1.089
2012;7;1;21;20;0;2748.65546;1313554;-0.902
2012;7;1;21;30;0;2748.65896;1314048;-0.823
2012;7;1;21;40;0;2748.66197;1314466;-0.697
2012;7;1;21;50;0;2748.66496;1314890;-0.706
2012;7;1;22;0;0;2748.66788;1315289;-0.666
2012;7;1;22;10;0;2748.67058;1315662;-0.621
2012;7;1;22;20;0;2748.67303;1316014;-0.586
2012;7;1;22;30;0;2748.67522;1316328;-0.523
2012;7;1;22;40;0;2748.67713;1316591;-0.437
2012;7;1;22;50;0;2748.67884;1316824;-0.389
2012;7;1;23;0;0;2748.68052;1317069;-0.408
2012;7;1;23;10;0;2748.68242;1317346;-0.463
2012;7;1;23;20;0;2748.68448;1317617;-0.452
2012;7;1;23;30;0;2748.68659;1317920;-0.504
2012;7;1;23;40;0;2748.68875;1318215;-0.492
2012;7;1;23;50;0;2748.69099;1318535;-0.534
2012;7;2;0;0;0;2748.69314;1318837;-0.503
2012;7;2;0;10;0;2748.69532;1319135;-0.496
2012;7;2;0;20;0;2748.69773;1319480;-0.575
2012;7;2;0;30;0;2748.70050;1319873;-0.655
2012;7;2;0;40;0;2748.70359;1320307;-0.723
2012;7;2;0;50;0;2748.70687;1320774;-0.778
2012;7;2;1;0;0;2748.71030;1321247;-0.790
2012;7;2;1;10;0;2748.71379;1321751;-0.839
2012;7;2;1;20;0;2748.71699;1322206;-0.759
2012;7;2;1;30;0;2748.71982;1322597;-0.652
2012;7;2;1;40;0;2748.72250;1322967;-0.616
2012;7;2;1;50;0;2748.72505;1323341;-0.623
2012;7;2;2;0;0;2748.72740;1323665;-0.540
2012;7;2;2;10;0;2748.72984;1324016;-0.585
2012;7;2;2;20;0;2748.73227;1324366;-0.583
2012;7;2;2;30;0;2748.73461;1324696;-0.551
2012;7;2;2;40;0;2748.73688;1325009;-0.521
2012;7;2;2;50;0;2748.73902;1325319;-0.516
2012;7;2;3;0;0;2748.74114;1325612;-0.488
2012;7;2;3;10;0;2748.74337;1325934;-0.538
2012;7;2;3;20;0;2748.74578;1326273;-0.564
2012;7;2;3;30;0;2748.74849;1326661;-0.648
2012;7;2;3;40;0;2748.75156;1327085;-0.706
2012;7;2;3;50;0;2748.75478;1327541;-0.760
2012;7;2;4;0;0;2748.75809;1328009;-0.780
2012;7;2;4;10;0;2748.76139;1328478;-0.782
2012;7;2;4;20;0;2748.76459;1328923;-0.742
2012;7;2;4;30;0;2748.76792;1329402;-0.798
2012;7;2;4;40;0;2748.77137;1329892;-0.817
2012;7;2;4;50;0;2748.77484;1330385;-0.821
2012;7;2;5;0;0;2748.77836;1330878;-0.822
2012;7;2;5;10;0;2748.78187;1331378;-0.833
2012;7;2;5;20;0;2748.78513;1331842;-0.773
2012;7;2;5;30;0;2748.78810;1332259;-0.696
2012;7;2;5;40;0;2748.79088;1332657;-0.663
2012;7;2;5;50;0;2748.79359;1333045;-0.648
2012;7;2;6;0;0;2748.79628;1333429;-0.639
2012;7;2;6;10;0;2748.79897;1333794;-0.609
2012;7;2;6;20;0;2748.80188;1334213;-0.699
2012;7;2;6;30;0;2748.80499;1334661;-0.746
2012;7;2;6;40;0;2748.80797;1335084;-0.705
2012;7;2;6;50;0;2748.81144;1335582;-0.829
2012;7;2;7;0;0;2748.81543;1336150;-0.947
2012;7;2;7;10;0;2748.82009;1336808;-1.096
2012;7;2;7;20;0;2748.82551;1337591;-1.305
2012;7;2;7;30;0;2748.83188;1338501;-1.517
2012;7;2;7;40;0;2748.83853;1339449;-1.581
2012;7;2;7;50;0;2748.84534;1340413;-1.606
2012;7;2;8;0;0;2748.85196;1341356;-1.573
2012;7;2;10;10;0;2748.85847;1342276;-1.533
2012;7;2;10;20;0;2748.86500;1343223;-1.578
2012;7;2;10;30;0;2748.87153;1344154;-1.553
2012;7;2;10;40;0;2748.87805;1345091;-1.561
2012;7;2;10;50;0;2748.88533;1346128;-1.728
2012;7;2;11;0;0;2748.89277;1347186;-1.763
2012;7;2;11;10;0;2748.90023;1348253;-1.779
2012;7;2;11;20;0;2748.90761;1349312;-1.764
2012;7;2;11;30;0;2748.91511;1350403;-1.819
2012;7;2;11;40;0;2748.92207;1351405;-1.669
2012;7;2;11;50;0;2748.92895;1352386;-1.635
2012;7;2;12;0;0;2748.93567;1353367;-1.636
2012;7;2;14;10;0;2748.94252;1354352;-1.641
2012;7;2;14;20;0;2748.94941;1355336;-1.640
2012;7;2;14;30;0;2748.95622;1356314;-1.631
2012;7;2;14;40;0;2748.96299;1357298;-1.640
