UTC Time;Pegel Faverges 1;Temp, Faverges 1;Temp, Faverges 2;Pegel Faverges 2
09/10/2019 18:20;-0,075;4,921;0;0
09/10/2019 18:10;-0,075;4,917465;0;0
09/10/2019 18:00;-0,075;4,91538;0;0
09/10/2019 17:50;-0,075;4,914855;0;0
09/10/2019 17:40;-0,075;4,914015;0;0
09/10/2019 17:30;-0,075;4,914;0;0
09/10/2019 17:20;-0,075;4,914;0;0
09/10/2019 17:10;-0,075;4,914;0;0
09/10/2019 17:00;-0,075;4,914;0;0
09/10/2019 16:50;-0,075;4,914;0;0
09/10/2019 16:40;-0,075;4,914;0;0
09/10/2019 16:30;-0,075;4,914;0;0
09/10/2019 16:20;-0,075;4,914;0;0
09/10/2019 16:10;-0,075;4,913985;0;0
09/10/2019 16:00;-0,075;4,91355;0;0
09/10/2019 15:50;-0,07556;4,90879;0;0
09/10/2019 15:40;-0,076065;4,89557;0;0
09/10/2019 15:30;-0,07647;4,912705;0;0
09/10/2019 15:20;-0,076225;4,91296;0;0
09/10/2019 15:10;-0,075945;4,91807;0;0
09/10/2019 15:00;-0,07631;4,949915;0;0
09/10/2019 14:50;-0,077285;4,948815;0;0
09/10/2019 14:40;-0,077825;4,948335;0;0
09/10/2019 14:30;-0,078035;4,94812;0;0
09/10/2019 14:20;-0,078935;4,94718;0;0
09/10/2019 14:10;-0,080695;4,9455;0;0
09/10/2019 14:00;-0,08114;4,945215;0;0
09/10/2019 13:50;-0,0817;4,95291;0;0
09/10/2019 13:40;-0,081185;4,969945;0;0
09/10/2019 13:30;-0,08095;4,967835;0;0
09/10/2019 13:20;-0,081735;4,945325;0;0
09/10/2019 13:10;-0,082905;4,94389;0;0
09/10/2019 13:00;-0,083;4,928035;0;0
09/10/2019 12:50;-0,08315;4,9062;0;0
09/10/2019 12:40;-0,083885;4,905515;0;0
09/10/2019 12:30;-0,084775;4,904635;0;0
09/10/2019 12:20;-0,08711;4,89039;0;0
09/10/2019 12:10;-0,08862;4,9008;0;0
09/10/2019 12:00;-0,089955;4,883785;0;0
09/10/2019 11:50;-0,09;4,87665;0;0
09/10/2019 11:40;-0,09;4,897395;0;0
09/10/2019 11:30;-0,09;4,9473;0;0
09/10/2019 11:20;-0,09;4,973;0;0
09/10/2019 11:10;-0,09;4,973;0;0
09/10/2019 11:00;-0,09;4,95749;0;0
09/10/2019 10:50;-0,09;4,936015;0;0
09/10/2019 10:40;-0,09;4,92194;0;0
09/10/2019 10:30;-0,09;4,897155;0;0
09/10/2019 10:20;-0,09;4,865985;0;0
09/10/2019 10:10;-0,09;4,862;0;0
09/10/2019 10:00;-0,09;4,87962;0;0
09/10/2019 09:50;-0,089985;4,899235;0;0
09/10/2019 09:40;-0,08988;4,93459;0;0
09/10/2019 09:30;-0,089955;4,92571;0;0
09/10/2019 09:20;-0,09;4,919745;0;0
09/10/2019 09:10;-0,09;4,92938;0;0
09/10/2019 09:00;-0,09;4,905605;0;0
09/10/2019 08:50;-0,089375;4,8951;0;0
09/10/2019 08:40;-0,086195;4,86656;0;0
09/10/2019 08:30;-0,08955;4,862;0;0
09/10/2019 08:20;-0,08992;4,862;0;0
09/10/2019 08:10;-0,08939;4,880465;0;0
09/10/2019 08:00;-0,089925;4,92992;0;0
09/10/2019 07:50;-0,08868;4,95363;0;0
09/10/2019 07:40;-0,08462;4,973;0;0
09/10/2019 07:30;-0,08088;4,973345;0;0
09/10/2019 07:20;-0,07488;4,982185;0;0
09/10/2019 07:10;-0,070295;4,981785;0;0
09/10/2019 07:00;-0,07006;4,997115;0;0
09/10/2019 06:50;-0,070015;5,01;0;0
09/10/2019 06:40;-0,06234;5,01;0;0
09/10/2019 06:30;-0,057295;5,01;0;0
09/10/2019 06:20;-0,05929;5,01;0;0
09/10/2019 06:10;-0,062905;5,01;0;0
09/10/2019 06:00;-0,061255;5,01;0;0
09/10/2019 05:50;-0,059015;5,01018;0;0
09/10/2019 05:40;-0,05246;5,01;0;0
09/10/2019 05:30;-0,050335;5,01;0;0
09/10/2019 05:20;-0,050015;5,01;0;0
09/10/2019 05:10;-0,05;5,01;0;0
09/10/2019 05:00;-0,05;5,01;0;0
09/10/2019 04:50;-0,05;5,01;0;0
09/10/2019 04:40;-0,05;5,01;0;0
09/10/2019 04:30;-0,05;5,01;0;0
09/10/2019 04:20;-0,05;5,01;0;0
09/10/2019 04:10;-0,05;5,01;0;0
09/10/2019 04:00;-0,05;5,01;0;0
09/10/2019 03:50;-0,05;5,01;0;0
09/10/2019 03:40;-0,050045;5,01;0;0
09/10/2019 03:30;-0,050185;5,009955;0;0
09/10/2019 03:20;-0,050735;5,0095;0;0
09/10/2019 03:10;-0,05091;5,0092;0;0
09/10/2019 03:00;-0,051;5,009225;0;0
09/10/2019 02:50;-0,05082;5,00937;0;0
09/10/2019 02:40;-0,052135;5,008225;0;0
09/10/2019 02:30;-0,051355;5,00883;0;0
09/10/2019 02:20;-0,05174;5,008545;0;0
09/10/2019 02:10;-0,05211;5,008195;0;0
09/10/2019 02:00;-0,05245;5,007765;0;0
09/10/2019 01:50;-0,05395;5,0064;0;0
09/10/2019 01:40;-0,054115;5,00891;0;0
09/10/2019 01:30;-0,054295;5,00695;0;0
09/10/2019 01:20;-0,055085;5,006265;0;0
09/10/2019 01:10;-0,05461;5,014615;0;0
09/10/2019 01:00;-0,055515;5,007065;0;0
09/10/2019 00:50;-0,05534;5,005765;0;0
09/10/2019 00:40;-0,05467;5,00611;0;0
09/10/2019 00:30;-0,055185;5,00557;0;0
09/10/2019 00:20;-0,055175;5,00523;0;0
09/10/2019 00:10;-0,054815;5,00555;0;0
09/10/2019 00:00;-0,05546;5,005045;0;0
08/10/2019 23:50;-0,054575;5,010995;0;0
08/10/2019 23:40;-0,054405;5,00976;0;0
08/10/2019 23:30;-0,054785;5,00553;0;0
08/10/2019 23:20;-0,055015;5,00547;0;0
08/10/2019 23:10;-0,05456;5,00566;0;0
08/10/2019 23:00;-0,056195;5,004125;0;0
08/10/2019 22:50;-0,05649;5,003905;0;0
08/10/2019 22:40;-0,05658;5,00354;0;0
08/10/2019 22:30;-0,056485;5,00377;0;0
08/10/2019 22:20;-0,056345;5,00344;0;0
08/10/2019 22:10;-0,055885;5,0101;0;0
08/10/2019 22:00;-0,055435;5,0044;0;0
08/10/2019 21:50;-0,05492;5,003575;0;0
08/10/2019 21:40;-0,05523;5,005265;0;0
08/10/2019 21:30;-0,054145;5,005185;0;0
08/10/2019 21:20;-0,0525;5,004085;0;0
08/10/2019 21:10;-0,047825;5,00419;0;0
08/10/2019 21:00;-0,04341;5,004005;0;0
08/10/2019 20:50;-0,04093;5,004345;0;0
08/10/2019 20:40;-0,039375;5,003385;0;0
08/10/2019 20:30;-0,03935;5,00328;0;0
08/10/2019 20:20;-0,038165;5,00328;0;0
08/10/2019 20:10;-0,03781;5,003325;0;0
08/10/2019 20:00;-0,0379;5,003;0;0
08/10/2019 19:50;-0,036295;5,00314;0;0
08/10/2019 19:40;-0,032985;5,00328;0;0
08/10/2019 19:30;-0,036065;5,0032;0;0
08/10/2019 19:20;-0,03527;5,00351;0;0
08/10/2019 19:10;-0,03407;5,003;0;0
08/10/2019 19:00;-0,035535;5,0028;0;0
08/10/2019 18:50;-0,038055;5,001275;0;0
08/10/2019 18:40;-0,038445;5,000065;0;0
08/10/2019 18:30;-0,040035;4,99812;0;0
08/10/2019 18:20;-0,04142;4,99724;0;0
08/10/2019 18:10;-0,041515;4,99632;0;0
08/10/2019 18:00;-0,04309;4,999075;0;0
08/10/2019 17:50;-0,043675;5,003575;0;0
08/10/2019 17:40;-0,043015;5,002825;0;0
08/10/2019 17:30;-0,041445;5,00524;0;0
08/10/2019 17:20;-0,04136;5,010175;0;0
08/10/2019 17:10;-0,042625;5,012875;0;0
08/10/2019 17:00;-0,04073;5,01577;0;0
08/10/2019 16:50;-0,032725;5,0253;0;0
08/10/2019 16:40;-0,027665;5,03202;0;0
08/10/2019 16:30;-0,03007;5,027625;0;0
08/10/2019 16:20;-0,031365;5,02588;0;0
08/10/2019 16:10;-0,03216;5,02498;0;0
08/10/2019 16:00;-0,03671;5,020685;0;0
08/10/2019 15:50;-0,03902;5,018045;0;0
08/10/2019 15:40;-0,039;5,01806;0;0
08/10/2019 15:30;-0,039;5,018225;0;0
08/10/2019 15:20;-0,039;5,018105;0;0
08/10/2019 15:10;-0,039;5,018195;0;0
08/10/2019 15:00;-0,039;5,018;0;0
08/10/2019 14:50;-0,038315;5,019145;0;0
08/10/2019 14:40;-0,033295;5,024215;0;0
08/10/2019 14:30;-0,03244;5,02486;0;0
08/10/2019 14:20;-0,032;5,024985;0;0
08/10/2019 14:10;-0,032;5,02497;0;0
08/10/2019 14:00;-0,032;5,02491;0;0
08/10/2019 13:50;-0,03216;5,02482;0;0
08/10/2019 13:40;-0,03419;5,02264;0;0
08/10/2019 13:30;-0,0374;5,014335;0;0
08/10/2019 13:20;-0,039;5,00693;0;0
08/10/2019 13:10;-0,039;4,994325;0;0
08/10/2019 13:00;-0,039;4,982855;0;0
08/10/2019 12:50;-0,039;4,98134;0;0
08/10/2019 12:40;-0,039;4,98103;0;0
08/10/2019 12:30;-0,039;4,981;0;0
08/10/2019 12:20;-0,039;4,981;0;0
08/10/2019 12:10;-0,039;4,980775;0;0
08/10/2019 12:00;-0,039;4,97452;0;0
08/10/2019 11:50;-0,039;4,952205;0;0
08/10/2019 11:40;-0,039;4,944195;0;0
08/10/2019 11:30;-0,03852;4,945415;0;0
08/10/2019 11:20;-0,033265;4,95037;0;0
08/10/2019 11:10;-0,032;4,951465;0;0
08/10/2019 11:00;-0,03142;4,936545;0;0
08/10/2019 10:50;-0,030665;4,9182;0;0
08/10/2019 10:40;-0,02501;4,921195;0;0
08/10/2019 10:30;-0,0241;4,922;0;0
08/10/2019 10:20;-0,02431;4,918865;0;0
08/10/2019 10:10;-0,02517;4,89311;0;0
08/10/2019 10:00;-0,030375;4,88503;0;0
08/10/2019 09:50;-0,034555;4,885;0;0
08/10/2019 09:40;-0,038685;4,886665;0;0
08/10/2019 09:30;-0,037285;4,89164;0;0
08/10/2019 09:20;-0,03776;4,893955;0;0
08/10/2019 09:10;-0,039955;4,89848;0;0
08/10/2019 09:00;-0,045745;4,899;0;0
08/10/2019 08:50;-0,04891;4,899;0;0
08/10/2019 08:40;-0,04926;4,899;0;0
08/10/2019 08:30;-0,04917;4,899;0;0
08/10/2019 08:20;-0,04962;4,897245;0;0
08/10/2019 08:10;-0,04982;4,891485;0;0
08/10/2019 08:00;-0,04992;4,88196;0;0
08/10/2019 07:50;-0,049955;4,8783;0;0
08/10/2019 07:40;-0,049985;4,872555;0;0
08/10/2019 07:30;-0,05;4,871565;0;0
08/10/2019 07:20;-0,05;4,87416;0;0
08/10/2019 07:10;-0,05;4,877595;0;0
08/10/2019 07:00;-0,05;4,883955;0;0
08/10/2019 06:50;-0,05;4,89783;0;0
08/10/2019 06:40;-0,05;4,899;0;0
08/10/2019 06:30;-0,05;4,899;0;0
08/10/2019 06:20;-0,05;4,899;0;0
08/10/2019 06:10;-0,05;4,899;0;0
08/10/2019 06:00;-0,05;4,90704;0;0
08/10/2019 05:50;-0,05;4,93141;0;0
08/10/2019 05:40;-0,04958;4,93674;0;0
08/10/2019 05:30;-0,044485;4,941645;0;0
08/10/2019 05:20;-0,039745;4,946165;0;0
08/10/2019 05:10;-0,03575;4,950005;0;0
08/10/2019 05:00;-0,03572;4,949905;0;0
08/10/2019 04:50;-0,035;4,95064;0;0
08/10/2019 04:40;-0,035;4,950925;0;0
08/10/2019 04:30;-0,035;4,95067;0;0
08/10/2019 04:20;-0,035;4,94968;0;0
08/10/2019 04:10;-0,035;4,94813;0;0
08/10/2019 04:00;-0,035;4,94719;0;0
08/10/2019 03:50;-0,035;4,950325;0;0
08/10/2019 03:40;-0,035;4,950415;0;0
08/10/2019 03:30;-0,035;4,950805;0;0
08/10/2019 03:20;-0,035;4,951;0;0
08/10/2019 03:10;-0,035;4,951;0;0
08/10/2019 03:00;-0,035015;4,951;0;0
08/10/2019 02:50;-0,035165;4,951;0;0
08/10/2019 02:40;-0,035515;4,951;0;0
08/10/2019 02:30;-0,037375;4,951;0;0
08/10/2019 02:20;-0,03707;4,951;0;0
08/10/2019 02:10;-0,038815;4,951;0;0
08/10/2019 02:00;-0,0395;4,951;0;0
08/10/2019 01:50;-0,039485;4,951;0;0
08/10/2019 01:40;-0,03897;4,951;0;0
08/10/2019 01:30;-0,03758;4,951;0;0
08/10/2019 01:20;-0,037055;4,951;0;0
08/10/2019 01:10;-0,036355;4,951;0;0
08/10/2019 01:00;-0,0358;4,951;0;0
08/10/2019 00:50;-0,035615;4,951;0;0
08/10/2019 00:40;-0,03756;4,951;0;0
08/10/2019 00:30;-0,037675;4,951;0;0
08/10/2019 00:20;-0,03893;4,951;0;0
08/10/2019 00:10;-0,03954;4,95064;0;0
08/10/2019 00:00;-0,039275;4,948955;0;0
07/10/2019 23:50;-0,04438;4,94686;0;0
07/10/2019 23:40;-0,043035;4,939145;0;0
07/10/2019 23:30;-0,04425;4,93201;0;0
07/10/2019 23:20;-0,048905;4,92984;0;0
07/10/2019 23:10;-0,05317;4,92711;0;0
07/10/2019 23:00;-0,053515;4,92255;0;0
07/10/2019 22:50;-0,054335;4,9203;0;0
07/10/2019 22:40;-0,054005;4,915335;0;0
07/10/2019 22:30;-0,051805;4,914435;0;0
07/10/2019 22:20;-0,05194;4,9146;0;0
07/10/2019 22:10;-0,047325;4,914165;0;0
07/10/2019 22:00;-0,043725;4,914045;0;0
07/10/2019 21:50;-0,044075;4,914;0;0
07/10/2019 21:40;-0,04651;4,914;0;0
07/10/2019 21:30;-0,050165;4,914;0;0
07/10/2019 21:20;-0,049685;4,914;0;0
07/10/2019 21:10;-0,05204;4,914;0;0
07/10/2019 21:00;-0,053575;4,914;0;0
07/10/2019 20:50;-0,052845;4,914;0;0
07/10/2019 20:40;-0,054135;4,914;0;0
07/10/2019 20:30;-0,054335;4,914;0;0
07/10/2019 20:20;-0,054835;4,91394;0;0
07/10/2019 20:10;-0,054985;4,914;0;0
07/10/2019 20:00;-0,05536;4,914;0;0
07/10/2019 19:50;-0,056175;4,914;0;0
07/10/2019 19:40;-0,05575;4,914;0;0
07/10/2019 19:30;-0,058845;4,914;0;0
07/10/2019 19:20;-0,067815;4,914;0;0
07/10/2019 19:10;-0,06877;4,914;0;0
07/10/2019 19:00;-0,072345;4,914;0;0
07/10/2019 18:50;-0,07452;4,914;0;0
07/10/2019 18:40;-0,075;4,914;0;0
07/10/2019 18:30;-0,075;4,914;0;0
07/10/2019 18:20;-0,07488;4,914;0;0
07/10/2019 18:10;-0,074835;4,914;0;0
07/10/2019 18:00;-0,07507;4,91337;0;0
07/10/2019 17:50;-0,076705;4,9119;0;0
07/10/2019 17:40;-0,076065;4,905095;0;0
07/10/2019 17:30;-0,072685;4,899;0;0
07/10/2019 17:20;-0,069975;4,899;0;0
07/10/2019 17:10;-0,0637;4,899;0;0
07/10/2019 17:00;-0,05677;4,899;0;0
07/10/2019 16:50;-0,0549;4,898885;0;0
07/10/2019 16:40;-0,05486;4,896205;0;0
07/10/2019 16:30;-0,05831;4,893485;0;0
07/10/2019 16:20;-0,060985;4,89727;0;0
07/10/2019 16:10;-0,064865;4,896015;0;0
07/10/2019 16:00;-0,065285;4,897665;0;0
07/10/2019 15:50;-0,065075;4,8892;0;0
07/10/2019 15:40;-0,065135;4,88904;0;0
07/10/2019 15:30;-0,064865;4,885465;0;0
07/10/2019 15:20;-0,06216;4,88798;0;0
07/10/2019 15:10;-0,058255;4,89252;0;0
07/10/2019 15:00;-0,057185;4,897965;0;0
07/10/2019 14:50;-0,06139;4,899;0;0
07/10/2019 14:40;-0,06697;4,89885;0;0
07/10/2019 14:30;-0,071755;4,898505;0;0
07/10/2019 14:20;-0,083315;4,89546;0;0
07/10/2019 14:10;-0,08722;4,887315;0;0
07/10/2019 14:00;-0,086735;4,88229;0;0
07/10/2019 13:50;-0,08887;4,88208;0;0
07/10/2019 13:40;-0,089275;4,881615;0;0
07/10/2019 13:30;-0,08937;4,881825;0;0
07/10/2019 13:20;-0,08968;4,880415;0;0
07/10/2019 13:10;-0,08969;4,878045;0;0
07/10/2019 13:00;-0,08979;4,87473;0;0
07/10/2019 12:50;-0,08976;4,86858;0;0
07/10/2019 12:40;-0,089955;4,86354;0;0
07/10/2019 12:30;-0,089955;4,863285;0;0
07/10/2019 12:20;-0,09;4,86306;0;0
07/10/2019 12:10;-0,08852;4,8642;0;0
07/10/2019 12:00;-0,08391;4,86865;0;0
07/10/2019 11:50;-0,08198;4,87014;0;0
07/10/2019 11:40;-0,078015;4,871175;0;0
07/10/2019 11:30;-0,07606;4,85746;0;0
07/10/2019 11:20;-0,07602;4,84263;0;0
07/10/2019 11:10;-0,07538;4,839995;0;0
07/10/2019 11:00;-0,07549;4,839745;0;0
07/10/2019 10:50;-0,07545;4,83965;0;0
07/10/2019 10:40;-0,075325;4,839785;0;0
07/10/2019 10:30;-0,07547;4,839135;0;0
07/10/2019 10:20;-0,07502;4,829025;0;0
07/10/2019 10:10;-0,075;4,8161;0;0
07/10/2019 10:00;-0,075575;4,80536;0;0
07/10/2019 09:50;-0,07617;4,802715;0;0
07/10/2019 09:40;-0,07647;4,80212;0;0
07/10/2019 09:30;-0,07707;4,80177;0;0
07/10/2019 09:20;-0,07707;4,802175;0;0
07/10/2019 09:10;-0,07809;4,80171;0;0
07/10/2019 09:00;-0,0782;4,80196;0;0
07/10/2019 08:50;-0,07978;4,801315;0;0
07/10/2019 08:40;-0,081535;4,80158;0;0
07/10/2019 08:30;-0,088285;4,803005;0;0
07/10/2019 08:20;-0,096275;4,803;0;0
07/10/2019 08:10;-0,104355;4,803;0;0
07/10/2019 08:00;-0,11269;4,803015;0;0
07/10/2019 07:50;-0,115455;4,80291;0;0
07/10/2019 07:40;-0,115735;4,790125;0;0
07/10/2019 07:30;-0,11334;4,76967;0;0
07/10/2019 07:20;-0,10348;4,777665;0;0
07/10/2019 07:10;-0,101;4,77472;0;0
07/10/2019 07:00;-0,101;4,749495;0;0
07/10/2019 06:50;-0,101;4,743;0;0
07/10/2019 06:40;-0,101;4,74183;0;0
07/10/2019 06:30;-0,101;4,734535;0;0
07/10/2019 06:20;-0,101;4,708855;0;0
07/10/2019 06:10;-0,101;4,70621;0;0
07/10/2019 06:00;-0,101;4,706105;0;0
07/10/2019 05:50;-0,101;4,706;0;0
07/10/2019 05:40;-0,101;4,706;0;0
07/10/2019 05:30;-0,101;4,706;0;0
07/10/2019 05:20;-0,10103;4,706;0;0
07/10/2019 05:10;-0,101105;4,706075;0;0
07/10/2019 05:00;-0,10124;4,706195;0;0
07/10/2019 04:50;-0,10148;4,70603;0;0
07/10/2019 04:40;-0,10256;4,706;0;0
07/10/2019 04:30;-0,10199;4,70594;0;0
07/10/2019 04:20;-0,101465;4,70594;0;0
07/10/2019 04:10;-0,102185;4,702055;0;0
07/10/2019 04:00;-0,107645;4,69301;0;0
07/10/2019 03:50;-0,104635;4,700405;0;0
07/10/2019 03:40;-0,105995;4,704155;0;0
07/10/2019 03:30;-0,105535;4,69337;0;0
07/10/2019 03:20;-0,103585;4,6813;0;0
07/10/2019 03:10;-0,104855;4,670855;0;0
07/10/2019 03:00;-0,1097;4,678185;0;0
07/10/2019 02:50;-0,11059;4,68729;0;0
07/10/2019 02:40;-0,11255;4,688015;0;0
07/10/2019 02:30;-0,10625;4,68797;0;0
07/10/2019 02:20;-0,10165;4,68647;0;0
07/10/2019 02:10;-0,101165;4,6745;0;0
07/10/2019 02:00;-0,101;4,661995;0;0
07/10/2019 01:50;-0,101015;4,632275;0;0
07/10/2019 01:40;-0,101;4,60777;0;0
07/10/2019 01:30;-0,101925;4,578675;0;0
07/10/2019 01:20;-0,102705;4,556605;0;0
07/10/2019 01:10;-0,103355;4,555795;0;0
07/10/2019 01:00;-0,103475;4,55562;0;0
07/10/2019 00:50;-0,104665;4,55444;0;0
07/10/2019 00:40;-0,106385;4,5579;0;0
07/10/2019 00:30;-0,10988;4,586655;0;0
07/10/2019 00:20;-0,1117;4,58748;0;0
07/10/2019 00:10;-0,11352;4,583435;0;0
07/10/2019 00:00;-0,114985;4,581825;0;0
06/10/2019 23:50;-0,116;4,57584;0;0
06/10/2019 23:40;-0,116;4,576125;0;0
06/10/2019 23:30;-0,116;4,57672;0;0
06/10/2019 23:20;-0,116;4,543745;0;0
06/10/2019 23:10;-0,116;4,518535;0;0
06/10/2019 23:00;-0,116;4,50709;0;0
06/10/2019 22:50;-0,116;4,532785;0;0
06/10/2019 22:40;-0,116;4,54773;0;0
06/10/2019 22:30;-0,116;4,567095;0;0
06/10/2019 22:20;-0,116;4,55732;0;0
06/10/2019 22:10;-0,116;4,544195;0;0
06/10/2019 22:00;-0,116;4,544;0;0
06/10/2019 21:50;-0,116;4,57795;0;0
06/10/2019 21:40;-0,116;4,61187;0;0
06/10/2019 21:30;-0,116;4,618;0;0
06/10/2019 21:20;-0,116;4,618;0;0
06/10/2019 21:10;-0,116;4,63319;0;0
06/10/2019 21:00;-0,116;4,64708;0;0
06/10/2019 20:50;-0,116;4,653905;0;0
06/10/2019 20:40;-0,116;4,62739;0;0
06/10/2019 20:30;-0,116;4,618;0;0
06/10/2019 20:20;-0,116;4,613095;0;0
06/10/2019 20:10;-0,116;4,5921;0;0
06/10/2019 20:00;-0,116;4,581;0;0
06/10/2019 19:50;-0,116;4,584395;0;0
06/10/2019 19:40;-0,116;4,587425;0;0
06/10/2019 19:30;-0,116;4,61194;0;0
06/10/2019 19:20;-0,11659;4,61722;0;0
06/10/2019 19:10;-0,116135;4,624565;0;0
06/10/2019 19:00;-0,117025;4,62596;0;0
06/10/2019 18:50;-0,11763;4,616875;0;0
06/10/2019 18:40;-0,116605;4,61709;0;0
06/10/2019 18:30;-0,116695;4,617045;0;0
06/10/2019 18:20;-0,117735;4,6159;0;0
06/10/2019 18:10;-0,11691;4,614395;0;0
06/10/2019 18:00;-0,108535;4,61279;0;0
06/10/2019 17:50;-0,104155;4,611555;0;0
06/10/2019 17:40;-0,10337;4,611;0;0
06/10/2019 17:30;-0,10425;4,610405;0;0
06/10/2019 17:20;-0,10734;4,619105;0;0
06/10/2019 17:10;-0,10964;4,635995;0;0
06/10/2019 17:00;-0,106865;4,645135;0;0
06/10/2019 16:50;-0,108625;4,642815;0;0
06/10/2019 16:40;-0,109755;4,653085;0;0
06/10/2019 16:30;-0,10831;4,66834;0;0
06/10/2019 16:20;-0,105175;4,678;0;0
06/10/2019 16:10;-0,097895;4,678015;0;0
06/10/2019 16:00;-0,091365;4,70136;0;0
06/10/2019 15:50;-0,09008;4,715;0;0
06/10/2019 15:40;-0,09004;4,715;0;0
06/10/2019 15:30;-0,09;4,715495;0;0
06/10/2019 15:20;-0,09;4,738485;0;0
06/10/2019 15:10;-0,09;4,752;0;0
06/10/2019 15:00;-0,09;4,752;0;0
06/10/2019 14:50;-0,09;4,752;0;0
06/10/2019 14:40;-0,09;4,75272;0;0
06/10/2019 14:30;-0,09;4,77671;0;0
06/10/2019 14:20;-0,09;4,789;0;0
06/10/2019 14:10;-0,09014;4,788625;0;0
06/10/2019 14:00;-0,09109;4,787765;0;0
06/10/2019 13:50;-0,09147;4,78762;0;0
06/10/2019 13:40;-0,09146;4,787375;0;0
06/10/2019 13:30;-0,090645;4,788035;0;0
06/10/2019 13:20;-0,092075;4,78677;0;0
06/10/2019 13:10;-0,09603;4,782885;0;0
06/10/2019 13:00;-0,098185;4,780685;0;0
06/10/2019 12:50;-0,10281;4,77045;0;0
06/10/2019 12:40;-0,104985;4,77166;0;0
06/10/2019 12:30;-0,10497;4,76701;0;0
06/10/2019 12:20;-0,10494;4,746775;0;0
06/10/2019 12:10;-0,104955;4,737015;0;0
06/10/2019 12:00;-0,10485;4,73562;0;0
06/10/2019 11:50;-0,10491;4,70962;0;0
06/10/2019 11:40;-0,104645;4,70049;0;0
06/10/2019 11:30;-0,102685;4,68757;0;0
06/10/2019 11:20;-0,09634;4,65707;0;0
06/10/2019 11:10;-0,09041;4,61988;0;0
06/10/2019 11:00;-0,09;4,57192;0;0
06/10/2019 10:50;-0,09;4,51642;0;0
06/10/2019 10:40;-0,09;4,465965;0;0
06/10/2019 10:30;-0,09;4,4105;0;0
06/10/2019 10:20;-0,09;4,365605;0;0
06/10/2019 10:10;-0,09;4,321075;0;0
06/10/2019 10:00;-0,09;4,26524;0;0
06/10/2019 09:50;-0,09;4,20893;0;0
06/10/2019 09:40;-0,09;4,143195;0;0
06/10/2019 09:30;-0,09;4,079155;0;0
06/10/2019 09:20;-0,089745;4,019325;0;0
06/10/2019 09:10;-0,08586;3,959975;0;0
06/10/2019 09:00;-0,08365;3,905445;0;0
06/10/2019 08:50;-0,08026;3,85672;0;0
06/10/2019 08:40;-0,077165;3,811085;0;0
06/10/2019 08:30;-0,07818;3,770955;0;0
06/10/2019 08:20;-0,079225;3,745505;0;0
06/10/2019 08:10;-0,084115;3,73088;0;0
06/10/2019 08:00;-0,08175;3,70655;0;0
06/10/2019 07:50;-0,07974;3,694;0;0
06/10/2019 07:40;-0,084525;3,690965;0;0
06/10/2019 07:30;-0,094145;3,66795;0;0
06/10/2019 07:20;-0,0949;3,658365;0;0
06/10/2019 07:10;-0,09676;3,657255;0;0
06/10/2019 07:00;-0,104095;3,657195;0;0
06/10/2019 06:50;-0,10663;3,657075;0;0
06/10/2019 06:40;-0,112475;3,65706;0;0
06/10/2019 06:30;-0,115645;3,657315;0;0
06/10/2019 06:20;-0,115665;3,675945;0;0
06/10/2019 06:10;-0,11568;3,693955;0;0
06/10/2019 06:00;-0,115465;3,70501;0;0
06/10/2019 05:50;-0,11421;3,73187;0;0
06/10/2019 05:40;-0,1092;3,76036;0;0
06/10/2019 05:30;-0,106055;3,7834;0;0
06/10/2019 05:20;-0,10684;3,81139;0;0
06/10/2019 05:10;-0,11041;3,840145;0;0
06/10/2019 05:00;-0,113175;3,875195;0;0
06/10/2019 04:50;-0,112825;3,91804;0;0
06/10/2019 04:40;-0,110755;3,966185;0;0
06/10/2019 04:30;-0,109655;4,0147;0;0
06/10/2019 04:20;-0,108975;4,06079;0;0
06/10/2019 04:10;-0,10609;4,11109;0;0
06/10/2019 04:00;-0,106435;4,160255;0;0
06/10/2019 03:50;-0,09965;4,210915;0;0
06/10/2019 03:40;-0,096885;4,256585;0;0
06/10/2019 03:30;-0,095895;4,29861;0;0
06/10/2019 03:20;-0,09545;4,334055;0;0
06/10/2019 03:10;-0,09514;4,366695;0;0
06/10/2019 03:00;-0,09498;4,39705;0;0
06/10/2019 02:50;-0,09496;4,429805;0;0
06/10/2019 02:40;-0,094085;4,455185;0;0
06/10/2019 02:30;-0,093965;4,47125;0;0
06/10/2019 02:20;-0,094095;4,5052;0;0
06/10/2019 02:10;-0,092795;4,514685;0;0
06/10/2019 02:00;-0,083485;4,541525;0;0
06/10/2019 01:50;-0,079785;4,544;0;0
06/10/2019 01:40;-0,081205;4,55989;0;0
06/10/2019 01:30;-0,07993;4,581;0;0
06/10/2019 01:20;-0,07701;4,581;0;0
06/10/2019 01:10;-0,07603;4,59049;0;0
06/10/2019 01:00;-0,07502;4,60362;0;0
06/10/2019 00:50;-0,075;4,61749;0;0
06/10/2019 00:40;-0,075;4,618;0;0
06/10/2019 00:30;-0,075;4,618;0;0
06/10/2019 00:20;-0,075;4,618;0;0
06/10/2019 00:10;-0,075;4,618;0;0
06/10/2019 00:00;-0,075;4,618;0;0
05/10/2019 23:50;-0,075;4,618;0;0
05/10/2019 23:40;-0,075;4,618;0;0
05/10/2019 23:30;-0,075;4,617265;0;0
05/10/2019 23:20;-0,075;4,612345;0;0
