Year;Month;Day;Hour;Min;Sec;level(m);volume(m3);discharge(m3/s)
2015;6;25;15;0;0;2740.99051;1161372;-0.249
2015;6;25;15;10;0;2740.99217;1161561;-0.316
2015;6;25;15;20;0;2740.99391;1161750;-0.314
2015;6;25;15;30;0;2740.99562;1161939;-0.316
2015;6;25;15;40;0;2740.99718;1162107;-0.281
2015;6;25;15;50;0;2740.99852;1162263;-0.259
2015;6;25;16;0;0;2740.99956;1162375;-0.187
2015;6;25;16;10;0;2741.00026;1162451;-0.127
2015;6;25;16;20;0;2741.00077;1162505;-0.090
2015;6;25;16;30;0;2741.00113;1162545;-0.066
2015;6;25;16;40;0;2741.00129;1162562;-0.029
2015;6;25;16;50;0;2741.00132;1162565;-0.005
2015;6;25;17;0;0;2741.00130;1162563;0.003
2015;6;25;17;10;0;2741.00114;1162546;0.029
2015;6;25;17;20;0;2741.00076;1162505;0.068
2015;6;25;17;30;0;2741.00024;1162449;0.093
2015;6;25;17;40;0;2740.99966;1162385;0.106
2015;6;25;17;50;0;2740.99910;1162325;0.101
2015;6;25;18;0;0;2740.99869;1162281;0.073
2015;6;25;18;10;0;2740.99856;1162266;0.024
2015;6;25;18;20;0;2740.99880;1162293;-0.045
2015;6;25;18;30;0;2740.99936;1162353;-0.100
2015;6;25;18;40;0;2741.00024;1162448;-0.158
2015;6;25;18;50;0;2741.00142;1162576;-0.213
2015;6;25;19;0;0;2741.00282;1162739;-0.272
2015;6;25;19;10;0;2741.00434;1162903;-0.274
2015;6;25;19;20;0;2741.00604;1163092;-0.315
2015;6;25;19;30;0;2741.00786;1163291;-0.330
2015;6;25;19;40;0;2741.00972;1163504;-0.355
2015;6;25;19;50;0;2741.01158;1163704;-0.334
2015;6;25;20;0;0;2741.01340;1163912;-0.347
2015;6;25;20;10;0;2741.01508;1164100;-0.312
2015;6;25;20;20;0;2741.01659;1164264;-0.275
2015;6;25;20;30;0;2741.01794;1164410;-0.242
2015;6;25;20;40;0;2741.01910;1164547;-0.228
2015;6;25;20;50;0;2741.02006;1164651;-0.173
2015;6;25;21;0;0;2741.02080;1164731;-0.134
2015;6;25;21;10;0;2741.02134;1164789;-0.096
2015;6;25;21;20;0;2741.02167;1164825;-0.060
2015;6;25;21;30;0;2741.02180;1164839;-0.024
2015;6;25;21;40;0;2741.02181;1164840;-0.001
2015;6;25;21;50;0;2741.02177;1164836;0.007
2015;6;25;22;0;0;2741.02172;1164830;0.008
2015;6;25;22;10;0;2741.02168;1164825;0.009
2015;6;25;22;20;0;2741.02164;1164821;0.007
2015;6;25;22;30;0;2741.02161;1164818;0.005
2015;6;25;22;40;0;2741.02160;1164817;0.001
2015;6;25;22;50;0;2741.02161;1164818;-0.001
2015;6;25;23;0;0;2741.02162;1164820;-0.003
2015;6;25;23;10;0;2741.02165;1164823;-0.005
2015;6;25;23;20;0;2741.02168;1164826;-0.005
2015;6;25;23;30;0;2741.02171;1164829;-0.005
2015;6;25;23;40;0;2741.02174;1164832;-0.006
2015;6;25;23;50;0;2741.02178;1164836;-0.006
2015;6;26;0;0;0;2741.02182;1164840;-0.007
2015;6;26;0;10;0;2741.02186;1164845;-0.008
2015;6;26;0;20;0;2741.02190;1164849;-0.007
2015;6;26;0;30;0;2741.02192;1164852;-0.005
2015;6;26;0;40;0;2741.02194;1164854;-0.004
2015;6;26;0;50;0;2741.02196;1164856;-0.003
2015;6;26;1;0;0;2741.02197;1164857;-0.001
2015;6;26;1;10;0;2741.02197;1164857;-0.001
2015;6;26;1;20;0;2741.02197;1164858;-0.001
2015;6;26;1;30;0;2741.02198;1164858;-0.001
2015;6;26;1;40;0;2741.02199;1164859;-0.002
2015;6;26;1;50;0;2741.02201;1164862;-0.004
2015;6;26;2;0;0;2741.02204;1164865;-0.006
2015;6;26;2;10;0;2741.02208;1164869;-0.007
2015;6;26;2;20;0;2741.02213;1164874;-0.009
2015;6;26;2;30;0;2741.02218;1164880;-0.010
2015;6;26;2;40;0;2741.02224;1164887;-0.011
2015;6;26;2;50;0;2741.02233;1164896;-0.016
2015;6;26;3;0;0;2741.02247;1164923;-0.045
2015;6;26;3;10;0;2741.02278;1164956;-0.055
2015;6;26;3;20;0;2741.02330;1165013;-0.095
2015;6;26;3;30;0;2741.02410;1165100;-0.144
2015;6;26;3;40;0;2741.02518;1165216;-0.194
2015;6;26;3;50;0;2741.02648;1165374;-0.263
2015;6;26;4;0;0;2741.02792;1165519;-0.242
2015;6;26;4;10;0;2741.02942;1165681;-0.271
2015;6;26;4;20;0;2741.03093;1165856;-0.291
2015;6;26;4;30;0;2741.03243;1166019;-0.271
2015;6;26;4;40;0;2741.03392;1166191;-0.287
2015;6;26;4;50;0;2741.03527;1166338;-0.245
2015;6;26;5;0;0;2741.03657;1166485;-0.245
2015;6;26;5;10;0;2741.03801;1166640;-0.258
2015;6;26;5;20;0;2741.03954;1166805;-0.276
2015;6;26;5;30;0;2741.04097;1166971;-0.277
2015;6;26;5;40;0;2741.04236;1167122;-0.252
2015;6;26;5;50;0;2741.04359;1167266;-0.239
2015;6;26;6;0;0;2741.04445;1167360;-0.158
2015;6;26;6;10;0;2741.04489;1167408;-0.079
2015;6;26;6;20;0;2741.04515;1167435;-0.047
2015;6;26;6;30;0;2741.04534;1167457;-0.035
2015;6;26;6;40;0;2741.04560;1167476;-0.032
2015;6;26;6;50;0;2741.04601;1167531;-0.092
2015;6;26;7;0;0;2741.04679;1167619;-0.146
2015;6;26;7;10;0;2741.04780;1167728;-0.182
2015;6;26;7;20;0;2741.04879;1167834;-0.177
2015;6;26;7;30;0;2741.04962;1167936;-0.170
2015;6;26;7;40;0;2741.05044;1168025;-0.147
2015;6;26;7;50;0;2741.05107;1168093;-0.114
2015;6;26;8;0;0;2741.05161;1168151;-0.096
2015;6;26;8;10;0;2741.05227;1168223;-0.120
2015;6;26;8;20;0;2741.05322;1168326;-0.172
2015;6;26;8;30;0;2741.05423;1168436;-0.183
2015;6;26;8;40;0;2741.05543;1168576;-0.235
2015;6;26;8;50;0;2741.05681;1168724;-0.245
2015;6;26;9;0;0;2741.05833;1168896;-0.288
2015;6;26;9;10;0;2741.05988;1169064;-0.281
2015;6;26;9;20;0;2741.06145;1169246;-0.302
2015;6;26;9;30;0;2741.06297;1169410;-0.275
2015;6;26;9;40;0;2741.06442;1169567;-0.261
2015;6;26;9;50;0;2741.06577;1169725;-0.263
2015;6;26;10;0;0;2741.06707;1169870;-0.242
2015;6;26;10;10;0;2741.06838;1170013;-0.238
2015;6;26;10;20;0;2741.06970;1170157;-0.240
2015;6;26;10;30;0;2741.07105;1170312;-0.260
2015;6;26;10;40;0;2741.07245;1170464;-0.253
2015;6;26;10;50;0;2741.07372;1170602;-0.230
2015;6;26;11;0;0;2741.07476;1170715;-0.188
2015;6;26;11;10;0;2741.07553;1170809;-0.157
2015;6;26;11;20;0;2741.07602;1170863;-0.089
2015;6;26;11;30;0;2741.07629;1170892;-0.048
2015;6;26;11;40;0;2741.07646;1170910;-0.029
2015;6;26;11;50;0;2741.07659;1170924;-0.024
2015;6;26;12;0;0;2741.07670;1170936;-0.020
2015;6;26;12;10;0;2741.07681;1170948;-0.020
2015;6;26;12;20;0;2741.07690;1170957;-0.016
2015;6;26;12;30;0;2741.07696;1170965;-0.012
2015;6;26;12;40;0;2741.07701;1170970;-0.008
2015;6;26;12;50;0;2741.07704;1170973;-0.006
2015;6;26;13;0;0;2741.07707;1170976;-0.004
2015;6;26;13;10;0;2741.07709;1170978;-0.004
2015;6;26;13;20;0;2741.07710;1170979;-0.003
2015;6;26;13;30;0;2741.07711;1170981;-0.002
2015;6;26;13;40;0;2741.07712;1170982;-0.002
2015;6;26;13;50;0;2741.07713;1170982;-0.001
2015;6;26;14;0;0;2741.07713;1170983;-0.001
2015;6;26;14;10;0;2741.07714;1170983;-0.001
2015;6;26;14;20;0;2741.07714;1170983;-0.000
2015;6;26;14;30;0;2741.07714;1170983;0.000
2015;6;26;14;40;0;2741.07714;1170983;0.000
2015;6;26;14;50;0;2741.07714;1170983;0.000
2015;6;26;15;0;0;2741.07714;1170983;0.000
2015;6;26;15;10;0;2741.07722;1170992;-0.015
2015;6;26;15;20;0;2741.07747;1171008;-0.026
2015;6;26;15;30;0;2741.07788;1171064;-0.094
2015;6;26;15;40;0;2741.07847;1171143;-0.132
2015;6;26;15;50;0;2741.07923;1171216;-0.120
2015;6;26;16;0;0;2741.08010;1171311;-0.159
2015;6;26;16;10;0;2741.08105;1171413;-0.170
2015;6;26;16;20;0;2741.08203;1171530;-0.195
2015;6;26;16;30;0;2741.08304;1171639;-0.182
2015;6;26;16;40;0;2741.08408;1171752;-0.188
2015;6;26;16;50;0;2741.08520;1171875;-0.204
2015;6;26;17;0;0;2741.08643;1172017;-0.237
2015;6;26;17;10;0;2741.08780;1172164;-0.244
2015;6;26;17;20;0;2741.08926;1172330;-0.277
2015;6;26;17;30;0;2741.09069;1172485;-0.259
2015;6;26;17;40;0;2741.09203;1172641;-0.259
2015;6;26;17;50;0;2741.09322;1172770;-0.216
2015;6;26;18;0;0;2741.09424;1172880;-0.184
2015;6;26;18;10;0;2741.09514;1172979;-0.164
2015;6;26;18;20;0;2741.09598;1173081;-0.169
2015;6;26;18;30;0;2741.09679;1173167;-0.144
2015;6;26;18;40;0;2741.09759;1173246;-0.131
2015;6;26;18;50;0;2741.09835;1173349;-0.171
2015;6;26;19;0;0;2741.09903;1173415;-0.111
2015;6;26;19;10;0;2741.09961;1173479;-0.106
2015;6;26;19;20;0;2741.10005;1173527;-0.080
2015;6;26;19;30;0;2741.10035;1173559;-0.054
2015;6;26;19;40;0;2741.10057;1173584;-0.041
2015;6;26;19;50;0;2741.10089;1173619;-0.058
2015;6;26;20;0;0;2741.10151;1173686;-0.112
2015;6;26;20;10;0;2741.10252;1173796;-0.183
2015;6;26;20;20;0;2741.10397;1173965;-0.281
2015;6;26;20;30;0;2741.10584;1174168;-0.338
2015;6;26;20;40;0;2741.10803;1174417;-0.416
2015;6;26;20;50;0;2741.11039;1174681;-0.440
2015;6;26;21;0;0;2741.11288;1174963;-0.470
2015;6;26;21;10;0;2741.11547;1175244;-0.469
2015;6;26;21;20;0;2741.11814;1175547;-0.504
2015;6;26;21;30;0;2741.12096;1175859;-0.521
2015;6;26;21;40;0;2741.12389;1176190;-0.551
2015;6;26;21;50;0;2741.12689;1176516;-0.544
2015;6;26;22;0;0;2741.12985;1176848;-0.553
2015;6;26;22;10;0;2741.13269;1177165;-0.528
2015;6;26;22;20;0;2741.13537;1177468;-0.505
2015;6;26;22;30;0;2741.13784;1177748;-0.468
2015;6;26;22;40;0;2741.14017;1178009;-0.434
2015;6;26;22;50;0;2741.14243;1178253;-0.407
2015;6;26;23;0;0;2741.14467;1178509;-0.426
2015;6;26;23;10;0;2741.14688;1178750;-0.402
2015;6;26;23;20;0;2741.14910;1179003;-0.422
2015;6;26;23;30;0;2741.15126;1179248;-0.408
2015;6;26;23;40;0;2741.15329;1179464;-0.360
2015;6;26;23;50;0;2741.15514;1179677;-0.355
2015;6;27;0;0;0;2741.15685;1179863;-0.309
2015;6;27;0;10;0;2741.15837;1180029;-0.277
2015;6;27;0;20;0;2741.15967;1180182;-0.254
2015;6;27;0;30;0;2741.16074;1180294;-0.188
2015;6;27;0;40;0;2741.16162;1180399;-0.174
2015;6;27;0;50;0;2741.16226;1180469;-0.117
2015;6;27;1;0;0;2741.16269;1180516;-0.079
2015;6;27;1;10;0;2741.16301;1180551;-0.057
2015;6;27;1;20;0;2741.16324;1180576;-0.042
2015;6;27;1;30;0;2741.16340;1180593;-0.029
2015;6;27;1;40;0;2741.16352;1180607;-0.023
2015;6;27;1;50;0;2741.16364;1180619;-0.021
2015;6;27;2;0;0;2741.16378;1180635;-0.027
2015;6;27;2;10;0;2741.16396;1180654;-0.031
2015;6;27;2;20;0;2741.16416;1180676;-0.037
2015;6;27;2;30;0;2741.16439;1180701;-0.042
2015;6;27;2;40;0;2741.16462;1180737;-0.059
2015;6;27;2;50;0;2741.16480;1180757;-0.034
2015;6;27;3;0;0;2741.16494;1180772;-0.026
2015;6;27;3;10;0;2741.16504;1180783;-0.017
2015;6;27;3;20;0;2741.16509;1180788;-0.009
2015;6;27;3;30;0;2741.16515;1180795;-0.011
2015;6;27;3;40;0;2741.16534;1180816;-0.035
2015;6;27;3;50;0;2741.16574;1180859;-0.072
2015;6;27;4;0;0;2741.16639;1180930;-0.118
2015;6;27;4;10;0;2741.16732;1181032;-0.169
2015;6;27;4;20;0;2741.16853;1181174;-0.238
2015;6;27;4;30;0;2741.16988;1181320;-0.243
2015;6;27;4;40;0;2741.17127;1181482;-0.270
2015;6;27;4;50;0;2741.17276;1181641;-0.265
2015;6;27;5;0;0;2741.17426;1181804;-0.272
2015;6;27;5;10;0;2741.17572;1181973;-0.282
2015;6;27;5;20;0;2741.17717;1182131;-0.262
2015;6;27;5;30;0;2741.17864;1182291;-0.267
2015;6;27;5;40;0;2741.17999;1182449;-0.264
2015;6;27;5;50;0;2741.18118;1182580;-0.217
2015;6;27;6;0;0;2741.18217;1182694;-0.191
2015;6;27;6;10;0;2741.18290;1182772;-0.130
2015;6;27;6;20;0;2741.18336;1182822;-0.083
2015;6;27;6;30;0;2741.18354;1182841;-0.033
2015;6;27;6;40;0;2741.18356;1182843;-0.003
2015;6;27;6;50;0;2741.18341;1182828;0.026
2015;6;27;7;0;0;2741.18307;1182790;0.062
2015;6;27;7;10;0;2741.18270;1182750;0.067
2015;6;27;7;20;0;2741.18243;1182730;0.034
2015;6;27;7;30;0;2741.18234;1182717;0.021
2015;6;27;7;40;0;2741.18258;1182737;-0.032
2015;6;27;7;50;0;2741.18342;1182829;-0.153
2015;6;27;8;0;0;2741.18473;1182972;-0.238
2015;6;27;8;10;0;2741.18640;1183164;-0.320
2015;6;27;8;20;0;2741.18832;1183374;-0.350
2015;6;27;8;30;0;2741.19035;1183606;-0.387
2015;6;27;8;40;0;2741.19222;1183818;-0.354
2015;6;27;8;50;0;2741.19393;1184001;-0.305
2015;6;27;9;0;0;2741.19561;1184195;-0.323
2015;6;27;9;10;0;2741.19724;1184373;-0.296
2015;6;27;9;20;0;2741.19882;1184545;-0.286
2015;6;27;9;30;0;2741.20032;1184709;-0.273
2015;6;27;9;40;0;2741.20166;1184866;-0.262
2015;6;27;9;50;0;2741.20269;1184973;-0.179
2015;6;27;10;0;0;2741.20334;1185063;-0.150
2015;6;27;10;10;0;2741.20373;1185099;-0.059
2015;6;27;10;20;0;2741.20396;1185124;-0.041
2015;6;27;10;30;0;2741.20415;1185145;-0.035
2015;6;27;10;40;0;2741.20443;1185176;-0.051
2015;6;27;10;50;0;2741.20492;1185229;-0.088
2015;6;27;11;0;0;2741.20559;1185302;-0.123
2015;6;27;11;10;0;2741.20650;1185403;-0.167
2015;6;27;11;20;0;2741.20770;1185544;-0.236
2015;6;27;11;30;0;2741.20910;1185699;-0.258
2015;6;27;11;40;0;2741.21068;1185883;-0.307
2015;6;27;11;50;0;2741.21244;1186062;-0.298
2015;6;27;12;0;0;2741.21416;1186269;-0.344
2015;6;27;12;10;0;2741.21565;1186432;-0.272
2015;6;27;12;20;0;2741.21705;1186597;-0.275
2015;6;27;12;30;0;2741.21838;1186742;-0.242
2015;6;27;12;40;0;2741.21960;1186876;-0.223
2015;6;27;12;50;0;2741.22084;1187023;-0.245
2015;6;27;13;0;0;2741.22220;1187172;-0.249
2015;6;27;13;10;0;2741.22366;1187337;-0.276
2015;6;27;13;20;0;2741.22508;1187492;-0.257
2015;6;27;13;30;0;2741.22648;1187646;-0.257
2015;6;27;13;40;0;2741.22783;1187805;-0.265
2015;6;27;13;50;0;2741.22916;1187951;-0.245
2015;6;27;14;0;0;2741.23049;1188096;-0.242
2015;6;27;14;10;0;2741.23196;1188268;-0.285
2015;6;27;14;20;0;2741.23351;1188428;-0.267
2015;6;27;14;30;0;2741.23502;1188609;-0.303
2015;6;27;14;40;0;2741.23647;1188769;-0.265
2015;6;27;14;50;0;2741.23780;1188925;-0.260
2015;6;27;15;0;0;2741.23908;1189066;-0.235
2015;6;27;15;10;0;2741.24049;1189219;-0.255
2015;6;27;15;20;0;2741.24211;1189408;-0.315
2015;6;27;15;30;0;2741.24396;1189613;-0.342
2015;6;27;15;40;0;2741.24598;1189837;-0.373
2015;6;27;15;50;0;2741.24805;1190075;-0.397
2015;6;27;16;0;0;2741.25005;1190295;-0.367
2015;6;27;16;10;0;2741.25194;1190502;-0.345
2015;6;27;16;20;0;2741.25370;1190705;-0.339
2015;6;27;16;30;0;2741.25544;1190910;-0.342
2015;6;27;16;40;0;2741.25714;1191088;-0.295
2015;6;27;16;50;0;2741.25877;1191277;-0.316
2015;6;27;17;0;0;2741.26040;1191456;-0.298
2015;6;27;17;10;0;2741.26188;1191618;-0.271
2015;6;27;17;20;0;2741.26306;1191758;-0.233
2015;6;27;17;30;0;2741.26393;1191854;-0.159
2015;6;27;17;40;0;2741.26450;1191907;-0.088
2015;6;27;17;50;0;2741.26481;1191948;-0.069
2015;6;27;18;0;0;2741.26496;1191969;-0.035
2015;6;27;18;10;0;2741.26505;1191980;-0.019
2015;6;27;18;20;0;2741.26508;1191985;-0.008
2015;6;27;18;30;0;2741.26510;1191987;-0.003
2015;6;27;18;40;0;2741.26510;1191988;-0.002
2015;6;27;18;50;0;2741.26511;1191990;-0.002
2015;6;27;19;0;0;2741.26515;1191995;-0.009
2015;6;27;19;10;0;2741.26528;1192012;-0.028
2015;6;27;19;20;0;2741.26552;1192033;-0.036
2015;6;27;19;30;0;2741.26592;1192076;-0.072
2015;6;27;19;40;0;2741.26648;1192138;-0.103
2015;6;27;19;50;0;2741.26720;1192217;-0.131
2015;6;27;20;0;0;2741.26801;1192307;-0.150
2015;6;27;20;10;0;2741.26890;1192415;-0.180
2015;6;27;20;20;0;2741.26987;1192521;-0.178
2015;6;27;20;30;0;2741.27095;1192639;-0.197
2015;6;27;20;40;0;2741.27219;1192775;-0.227
2015;6;27;20;50;0;2741.27364;1192945;-0.282
2015;6;27;21;0;0;2741.27533;1193130;-0.309
2015;6;27;21;10;0;2741.27719;1193339;-0.349
2015;6;27;21;20;0;2741.27918;1193557;-0.363
2015;6;27;21;30;0;2741.28121;1193791;-0.389
2015;6;27;21;40;0;2741.28322;1194011;-0.368
2015;6;27;21;50;0;2741.28515;1194234;-0.370
2015;6;27;22;0;0;2741.28705;1194447;-0.355
2015;6;27;22;10;0;2741.28887;1194646;-0.332
2015;6;27;22;20;0;2741.29062;1194851;-0.341
2015;6;27;22;30;0;2741.29230;1195034;-0.305
2015;6;27;22;40;0;2741.29389;1195219;-0.308
2015;6;27;22;50;0;2741.29535;1195378;-0.266
2015;6;27;23;0;0;2741.29664;1195525;-0.245
2015;6;27;23;10;0;2741.29774;1195646;-0.201
2015;6;27;23;20;0;2741.29871;1195753;-0.179
2015;6;27;23;30;0;2741.29957;1195857;-0.174
2015;6;27;23;40;0;2741.30034;1195942;-0.142
2015;6;27;23;50;0;2741.30109;1196024;-0.136
2015;6;28;0;0;0;2741.30184;1196107;-0.138
2015;6;28;0;10;0;2741.30254;1196185;-0.131
2015;6;28;0;20;0;2741.30325;1196263;-0.129
2015;6;28;0;30;0;2741.30395;1196340;-0.128
2015;6;28;0;40;0;2741.30466;1196429;-0.148
2015;6;28;0;50;0;2741.30535;1196505;-0.127
2015;6;28;1;0;0;2741.30602;1196579;-0.123
2015;6;28;1;10;0;2741.30665;1196642;-0.104
2015;6;28;1;20;0;2741.30726;1196725;-0.138
2015;6;28;1;30;0;2741.30780;1196781;-0.094
2015;6;28;1;40;0;2741.30833;1196838;-0.096
2015;6;28;1;50;0;2741.30887;1196898;-0.099
2015;6;28;2;0;0;2741.30948;1196966;-0.113
2015;6;28;2;10;0;2741.31021;1197045;-0.133
2015;6;28;2;20;0;2741.31107;1197151;-0.176
2015;6;28;2;30;0;2741.31212;1197267;-0.194
2015;6;28;2;40;0;2741.31342;1197411;-0.240
2015;6;28;2;50;0;2741.31492;1197587;-0.292
2015;6;28;3;0;0;2741.31654;1197754;-0.279
2015;6;28;3;10;0;2741.31826;1197961;-0.344
2015;6;28;3;20;0;2741.32003;1198155;-0.323
2015;6;28;3;30;0;2741.32177;1198357;-0.337
2015;6;28;3;40;0;2741.32344;1198542;-0.309
2015;6;28;3;50;0;2741.32508;1198722;-0.300
2015;6;28;4;0;0;2741.32660;1198901;-0.298
2015;6;28;4;10;0;2741.32796;1199051;-0.251
2015;6;28;4;20;0;2741.32909;1199180;-0.215
2015;6;28;4;30;0;2741.32999;1199279;-0.165
2015;6;28;4;40;0;2741.33074;1199362;-0.139
2015;6;28;4;50;0;2741.33155;1199462;-0.166
2015;6;28;5;0;0;2741.33254;1199571;-0.181
2015;6;28;5;10;0;2741.33369;1199698;-0.213
2015;6;28;5;20;0;2741.33498;1199841;-0.237
2015;6;28;5;30;0;2741.33637;1200004;-0.273
2015;6;28;5;40;0;2741.33768;1200143;-0.230
2015;6;28;5;50;0;2741.33872;1200269;-0.211
2015;6;28;6;0;0;2741.33954;1200358;-0.149
2015;6;28;6;10;0;2741.34019;1200430;-0.120
2015;6;28;6;20;0;2741.34073;1200490;-0.100
2015;6;28;6;30;0;2741.34145;1200569;-0.131
2015;6;28;6;40;0;2741.34264;1200711;-0.237
2015;6;28;6;50;0;2741.34436;1200902;-0.318
2015;6;28;7;0;0;2741.34641;1201137;-0.393
2015;6;28;7;10;0;2741.34861;1201386;-0.414
2015;6;28;7;20;0;2741.35084;1201631;-0.410
2015;6;28;7;30;0;2741.35289;1201868;-0.394
2015;6;28;7;40;0;2741.35464;1202061;-0.322
2015;6;28;7;50;0;2741.35628;1202242;-0.302
2015;6;28;8;0;0;2741.35805;1202447;-0.342
2015;6;28;8;10;0;2741.35983;1202649;-0.337
2015;6;28;8;20;0;2741.36168;1202852;-0.339
2015;6;28;8;30;0;2741.36364;1203080;-0.379
2015;6;28;8;40;0;2741.36548;1203283;-0.338
2015;6;28;8;50;0;2741.36701;1203461;-0.298
2015;6;28;9;0;0;2741.36819;1203592;-0.217
2015;6;28;9;10;0;2741.36905;1203690;-0.164
2015;6;28;9;20;0;2741.36965;1203758;-0.113
2015;6;28;9;30;0;2741.37020;1203818;-0.100
2015;6;28;9;40;0;2741.37084;1203889;-0.118
2015;6;28;9;50;0;2741.37170;1203983;-0.157
2015;6;28;10;0;0;2741.37278;1204113;-0.215
2015;6;28;10;10;0;2741.37409;1204258;-0.243
2015;6;28;10;20;0;2741.37571;1204437;-0.297
2015;6;28;10;30;0;2741.37767;1204663;-0.378
2015;6;28;10;40;0;2741.37992;1204911;-0.414
2015;6;28;10;50;0;2741.38243;1205193;-0.469
2015;6;28;11;0;0;2741.38508;1205497;-0.507
2015;6;28;11;10;0;2741.38767;1205792;-0.492
2015;6;28;11;20;0;2741.39005;1206058;-0.443
2015;6;28;11;30;0;2741.39216;1206292;-0.391
2015;6;28;11;40;0;2741.39402;1206509;-0.361
2015;6;28;11;50;0;2741.39570;1206694;-0.309
2015;6;28;12;0;0;2741.39735;1206875;-0.301
2015;6;28;12;10;0;2741.39894;1207061;-0.311
2015;6;28;12;20;0;2741.40048;1207219;-0.264
2015;6;28;12;30;0;2741.40189;1207394;-0.291
2015;6;28;12;40;0;2741.40305;1207521;-0.211
2015;6;28;12;50;0;2741.40378;1207602;-0.136
2015;6;28;13;0;0;2741.40420;1207648;-0.077
2015;6;28;13;10;0;2741.40445;1207677;-0.047
2015;6;28;13;20;0;2741.40465;1207710;-0.055
2015;6;28;13;30;0;2741.40504;1207753;-0.072
2015;6;28;13;40;0;2741.40585;1207843;-0.151
2015;6;28;13;50;0;2741.40706;1207976;-0.221
2015;6;28;14;0;0;2741.40850;1208148;-0.286
2015;6;28;14;10;0;2741.41024;1208339;-0.320
2015;6;28;14;20;0;2741.41217;1208559;-0.366
2015;6;28;14;30;0;2741.41422;1208785;-0.377
2015;6;28;14;40;0;2741.41635;1209033;-0.413
2015;6;28;14;50;0;2741.41859;1209293;-0.432
2015;6;28;15;0;0;2741.42098;1209560;-0.446
2015;6;28;15;10;0;2741.42348;1209840;-0.467
2015;6;28;15;20;0;2741.42605;1210135;-0.491
2015;6;28;15;30;0;2741.42865;1210424;-0.483
2015;6;28;15;40;0;2741.43117;1210713;-0.481
2015;6;28;15;50;0;2741.43341;1210967;-0.423
2015;6;28;16;0;0;2741.43535;1211183;-0.360
2015;6;28;16;10;0;2741.43706;1211382;-0.332
2015;6;28;16;20;0;2741.43848;1211540;-0.264
2015;6;28;16;30;0;2741.43983;1211700;-0.267
2015;6;28;16;40;0;2741.44124;1211856;-0.259
2015;6;28;16;50;0;2741.44275;1212030;-0.290
2015;6;28;17;0;0;2741.44437;1212208;-0.297
2015;6;28;17;10;0;2741.44618;1212420;-0.354
2015;6;28;17;20;0;2741.44800;1212621;-0.335
2015;6;28;17;30;0;2741.44968;1212808;-0.311
2015;6;28;17;40;0;2741.45129;1212998;-0.316
